报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),437118,289573,271270,306297,275480,239304,299852,198680,243035,196075,254087,206636,126384,98807,110155,102467,103913,165281,165710,98892,105480,138976,179623,137261,51063,70456,125214,178886,64444,113640,149954,89792,66830,58861,95248,117743,173081,225634,256542,127160,62924,59930,101935,137012,130181,77239,32122,22833,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,1121,6894,7210,756,--,--,--,--,1184,1067,2795,2790,2406,2573,2621,2524,3357,3964,3847,3961,4165,3621,5059,5720,1803,0,--,--,--,0,4853,5933,11129,7832,6849,6612,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收票据(万元),953627,1056530,1036020,1130830,1029945,868232,602246,360830,317599,205368,141246,122403,132291,181056,259878,234765,235584,340172,314849,330983,405149,389124,371524,352711,348226,280109,239795,257904,225000,209334,178879,152386,125370,90905,89465,76921,76318,56984,66755,94622,96086,146668,154847,107212,50837,31039,25129,28907,
应收账款(万元),309166,328738,325775,283279,328103,317710,276986,171487,177298,173618,171483,121388,154788,146416,160888,134158,139780,154760,138105,106255,113557,137068,121452,94836,93441,74723,104163,61068,83686,80476,81078,60821,56182,51360,45676,32332,41605,38658,31211,27303,45964,43024,43690,33600,58175,47708,60712,29359,
预付款项(万元),52030,49397,49713,48198,52192,51546,53483,23923,34055,43861,35490,37099,51391,32127,47861,34785,59835,22236,46222,47680,68150,44780,47747,42258,227782,156586,121807,124020,97736,70355,59417,52037,56294,42722,46358,65462,101147,99014,80967,70305,66203,75351,72157,54331,44914,46329,44147,40153,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,617,0,--,0,752,502,--,0,--,0,--,0,0,0,
其他应收款(万元),15642,17148,17435,24632,18200,26855,14222,12606,9306,9657,9501,14215,17037,12847,11313,12846,17763,18468,17916,8623,12793,11245,10926,6929,11845,9123,8255,5605,9943,9093,6718,4236,17980,2268,2294,2358,2968,2921,3236,3531,8361,9445,3371,3055,5031,3940,3001,2987,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
存货(万元),841354,741062,789834,699963,632108,632200,567020,433735,509298,475877,390086,419385,450945,370065,310886,300999,322363,296555,314737,226500,210050,212385,233238,199486,153336,180365,184658,133788,154473,150191,154414,116833,105655,107185,85431,75563,78736,58210,50239,60044,105359,74744,75370,65086,65585,84758,64602,46377,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,30000,30000,--,--,--,0,--,0,--,0,0,0,
其他流动资产(万元),24493,29492,26546,26822,33603,33363,90031,122318,131597,147544,169854,181531,179053,164240,158090,154877,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
流动资产合计(万元),2634944,2513453,2516593,2520021,2369630,2169210,1903839,1323580,1422188,1252001,1171748,1102659,1113010,1012451,1066281,975653,879238,997474,997540,818933,916363,934646,967306,836272,888099,773935,786513,763795,638639,637053,634308,480067,432475,356921,370149,376099,505657,511422,489702,383467,384897,409162,456223,406228,365852,298845,236562,177229,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
可供出售金融资产(万元),2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,7335,8581,7614,7626,8036,7576,8795,8074,8347,9517,10101,9815,11121,13759,15661,17355,15418,11505,13770,0,--,0,0,0,0,0,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
