报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),50161,59630,57578,38519,39897,53277,74975,84429,64710,61382,55023,54100,50690,43570,87394,81017,113901,145088,147080,159624,184363,194881,208008,217474,236218,256770,273594,284183,297658,56719,73784,74414,11010,7188,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,38,38,115,115,156,156,94,94,115,115,--,4453,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,150,65,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收账款(万元),6377,6637,6616,6882,7948,7205,6462,9455,5417,11718,11782,14161,5234,7766,8581,18932,5264,6903,4566,3736,3716,3199,3342,3439,3739,3456,3603,2720,1945,2034,202,745,1544,1398,
预付款项(万元),1346,523,1210,1228,1739,750,2459,1669,1945,1187,2630,2367,2073,814,1632,1585,8522,1902,13498,8726,2119,2054,4626,6931,5673,2781,2410,4864,2419,18841,15113,1655,444,78,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
