报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),434889,472833,537099,727435,770640,599768,476970,574947,603289,628883,487645,471203,596504,396243,341298,279559,277076,273479,243666,110217,116609,115933,131901,156505,76509,62767,58925,64059,65739,17941,16713,15357,14667,16778,13386,16811,16541,14821,9215,14567,18415,12286,16249,16118,16046,17025,7906,8810,9837,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),--,--,1395,78,20,204,179,--,--,--,--,--,--,49,257,--,276,10230,6480,6696,7920,19896,6954,8502,8790,8490,10080,--,--,316,--,10,24,9,462,355,0,--,0,--,--,--,0,--,0,--,8342,9501,762,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收票据(万元),29388,31255,32753,34457,33044,33935,36017,31349,31438,34010,30746,32090,28216,33702,36302,31649,17461,20209,20263,5518,6962,6432,6113,4003,3436,4695,4533,6521,3487,3969,2816,1755,1525,2692,1663,351,1159,24,24,32,1077,--,429,455,1143,2,5,0,0,
应收账款(万元),250491,229149,233941,264382,267006,235193,262702,233152,228363,197168,186512,165845,157171,150314,155329,115761,98152,98175,132239,119381,113136,90574,112804,101711,100466,76120,81014,49376,53257,9469,9768,7826,6956,8482,9468,6262,6096,10341,10565,8169,6617,12127,11233,7639,5612,8547,9678,7668,5345,
预付款项(万元),19816,32726,25144,34524,29259,47159,36282,33621,26523,23367,20612,24835,13136,27385,23097,19615,10991,31099,25392,13508,13611,16111,16395,9472,13359,12392,15457,17869,12271,4855,1798,1443,1667,2521,6089,5475,4758,5907,3671,2478,3045,2980,4048,11644,9224,5587,4349,1414,558,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
