报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),101889,107476,126394,110314,117992,138171,186996,139131,25157,23596,39691,30780,42356,26904,27813,23887,25500,23787,17848,10592,16590,13679,19466,14372,7195,13981,20932,27369,24360,16920,27632,21520,15363,12593,28117,14404,16163,7446,5144,7896,4945,13108,21175,2428,4661,6349,5798,2539,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,--,--,
应收票据(万元),116,218,211,7892,745,200,3509,90,--,165,3280,10,386,40,--,5060,5131,695,--,17,10,108,1846,5,--,50,83,--,--,--,--,--,0,1400,1400,--,0,160,--,--,0,81,0,0,--,400,--,--,
应收账款(万元),67847,59249,52475,61035,55499,42966,35456,49923,28631,23233,22860,33461,30322,36778,32806,33726,29686,27693,26145,30134,24764,24105,22304,26885,29242,27667,22490,28890,27285,24790,22349,26408,25650,20895,22312,18126,17099,16205,16744,10415,12236,11246,9633,7588,7636,9875,9845,11166,
预付款项(万元),15681,6794,2787,39326,35388,31515,3108,25610,14551,14677,3198,29682,18615,10714,8921,20699,20847,17808,16497,18229,17811,13968,12661,30620,25869,28113,24489,20567,14703,15237,21803,22042,18504,17546,19769,13852,6975,22781,17744,29965,22180,23152,14745,8709,8649,8136,1463,1847,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,--,--,
