报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),8013,8464,25584,4310,3238,3550,3461,2593,2081,1760,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1127,784,245,2201,252,829,984,335,176,109,
应收账款(万元),10196,7937,8166,6939,7486,5759,5673,4848,3424,3831,
预付款项(万元),462,406,457,713,179,100,49,66,395,114,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),19,64,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),218,--,1,221,234,228,240,104,95,32,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),9706,5999,6252,4972,4260,3982,3956,5515,4496,5059,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),10127,13009,189,187,34,41,8,5,63,141,
流动资产合计(万元),39867,36661,40894,19542,15684,14490,14371,13468,10731,11045,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,21595,--,--,18860,18603,17439,16845,15088,10825,
累计折旧(万元),--,5862,--,--,4785,4454,3820,2795,1752,1059,
固定资产净值(万元),--,15733,--,--,14075,14149,13620,14049,13336,9766,
固定资产减值准备(万元),--,71,--,--,71,71,50,50,59,--,
固定资产(万元),20036,15662,14471,14751,14003,14078,13569,13999,13277,9766,
在建工程(万元),2567,1690,2770,2604,884,773,1298,50,126,1344,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1607,1587,1592,1605,1618,1631,1657,1698,1738,1785,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),34,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),223,221,219,192,178,161,143,57,57,40,
其他非流动资产(万元),5853,5072,837,312,653,560,87,13,884,1987,
非流动资产合计(万元),30320,24232,19889,19464,17336,17203,16755,15816,16083,14922,
资产总计(万元),70187,60893,60784,39006,33021,31693,31126,29285,26814,25967,
短期借款(万元),1490,460,2760,1960,--,1335,1425,2028,2744,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4548,3702,2668,3621,2757,1674,1755,2680,3344,4279,
应付账款(万元),3948,1396,1832,2925,1453,1968,1619,718,913,3736,
预收账款(万元),825,776,414,397,655,268,318,724,381,478,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),335,215,216,479,197,177,358,329,191,146,
应交税费(万元),378,385,225,296,338,229,425,392,110,111,
应付利息(万元),1,1,4,3,--,1,2,5,8,--,
应付股利(万元),2400,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2551,123,125,82,26,25,31,43,23,1221,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),138,--,--,--,--,--,--,480,540,466,
其他流动负债(万元),102,308,252,198,214,84,357,162,133,75,
流动负债合计(万元),16715,7366,8495,9961,5641,5761,6290,7562,8388,12512,
长期借款(万元),--,--,--,--,--,--,--,480,960,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),647,663,667,446,449,462,429,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),647,663,667,446,449,462,429,480,960,0,
负债合计(万元),17362,8029,9163,10407,6090,6223,6719,8042,9348,12512,
实收资本(或股本)(万元),12000,12000,12000,9000,9000,9000,9000,9000,9000,7500,
资本公积(万元),24976,24976,24976,6129,6129,6129,6129,6129,6129,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1922,1922,1680,1680,1126,1126,1126,674,234,552,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),12719,13966,12965,11790,10675,9214,8152,5439,2103,5403,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
