报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),19395,21129,12181,13795,14061,14785,7002,5540,5263,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),1346,221,182,773,452,436,150,295,51,
应收账款(万元),5153,6023,6052,3488,4400,5187,3993,3430,2601,
预付款项(万元),453,454,382,214,362,87,398,92,259,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),143,11,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),524,546,568,441,575,518,3369,533,457,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),7433,7298,5831,6325,6675,7646,8602,7368,6221,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,100,
其他流动资产(万元),12066,12119,9,10,394,427,10,47,5186,
流动资产合计(万元),46514,47802,25206,25046,26919,29086,23523,17305,20139,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,28544,--,27960,25708,--,--,--,--,
累计折旧(万元),--,12069,--,11081,9353,--,--,--,--,
固定资产净值(万元),--,16476,--,16878,16355,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),16619,16476,16592,16878,16355,16462,16430,16181,16661,
在建工程(万元),1331,1276,959,800,1828,1501,1068,596,268,
工程物资(万元),162,163,183,163,162,27,17,3,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1712,1723,1734,1744,1781,1802,1822,1864,1903,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),59,18,51,22,31,41,38,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),168,189,187,166,279,204,239,241,184,
其他非流动资产(万元),215,215,249,249,243,258,27,159,169,
非流动资产合计(万元),20267,20059,19956,20023,20677,20294,19642,19044,19185,
资产总计(万元),66781,67861,45162,45068,47596,49380,43165,36349,39325,
短期借款(万元),5700,7500,12010,13010,16033,17817,14639,12506,14887,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,496,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),1610,400,500,500,1704,1030,900,--,1520,
应付账款(万元),3392,3435,2122,2172,2724,3926,2831,1951,1890,
预收账款(万元),864,286,309,244,232,319,201,733,292,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),23,24,22,213,123,14,61,83,64,
应交税费(万元),572,381,690,546,359,1036,754,235,238,
应付利息(万元),4,4,8,8,13,16,18,19,23,
应付股利(万元),43,3584,43,43,43,767,43,131,786,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),450,559,87,58,107,176,231,52,278,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),12659,16173,15790,16793,21834,25102,19678,15710,19977,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),383,390,398,404,433,448,462,491,520,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),383,390,398,404,433,448,462,491,520,
负债合计(万元),13042,16563,16188,17198,22267,25549,20140,16201,20496,
实收资本(或股本)(万元),12000,12000,9000,9000,9000,9000,9000,9000,9000,
资本公积(万元),29739,29739,8136,8136,8136,8136,8136,8136,8302,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),286,281,263,216,101,272,172,87,50,
盈余公积(万元),1292,1292,1292,1292,762,406,406,264,60,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),10422,7986,10282,9226,7330,6016,5311,2662,1415,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),53739,51298,28974,27871,25329,23831,23025,20148,18828,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),53739,51298,28974,27871,25329,23831,23025,20148,18828,
负债和所有者权益(或股东权益)总计(万元),66781,67861,45162,45068,47596,49380,43165,36349,39325,		
  
