报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),134384,116191,116691,137636,141356,136449,128365,123403,115077,122439,121437,118687,119662,118859,108612,103088,106539,104599,113526,114540,114432,108705,105036,105858,106191,111589,113138,115353,120135,120806,17637,16744,15943,5051,791,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,64,140,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),6375,6595,3437,4984,6502,4224,5159,6727,6222,4224,1737,1945,5057,425,914,3822,3855,1961,1019,3304,3185,2747,3372,3252,2692,2819,2748,1905,2376,1513,550,1036,874,271,0,
应收账款(万元),4483,4344,4607,5022,5022,4792,5308,5164,6428,5886,10986,6301,8388,7602,8512,6694,7771,6859,7388,7029,7272,6144,9177,7970,8310,5861,8310,7805,6167,4877,4953,3781,2525,1133,1160,
预付款项(万元),3614,1801,1399,817,1127,1065,845,615,412,664,890,688,807,291,315,477,790,485,1090,1142,1010,734,2388,2589,3018,2084,2547,1871,591,444,375,405,568,133,805,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),4522,4278,5162,4888,6199,5729,5006,4403,5155,5442,4611,3936,4829,3612,3300,2757,4131,4019,4083,3041,3171,3590,3005,2164,2321,2154,1477,1503,1052,546,147,118,383,349,880,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),12753,11206,12608,10782,12075,12397,12793,12929,12857,17577,17834,22183,18696,22534,20979,20782,18330,17267,17360,17881,15551,19148,20663,22323,23239,22880,19674,15336,13762,12580,10377,8823,8302,4218,673,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),7018,27494,22530,11121,254,403,232,156,10985,120,367,685,4170,7382,15456,15744,15403,14902,4000,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),173149,171910,166435,175249,172534,165057,157707,153399,157238,156351,157862,154425,161608,160706,158088,153364,156819,150092,148466,146936,144620,141069,143641,144155,145771,147387,147895,143772,144084,140766,34038,30907,28595,11219,4449,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,2,2,64,68,76,84,115,137,156,158,181,192,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,14940,--,14861,--,13884,--,13769,--,13790,--,14008,--,13924,--,13556,--,13541,--,13202,--,12863,--,4725,--,4292,--,3795,--,3114,2940,2524,2305,1874,298,
累计折旧(万元),--,6307,--,5943,--,5524,--,5112,--,4744,--,4489,--,3962,--,3410,--,2932,--,2365,--,1817,--,1501,--,1200,--,961,--,676,599,439,366,142,26,
固定资产净值(万元),--,8633,--,8918,--,8360,--,8657,--,9047,--,9519,--,9962,--,10146,--,10609,--,10837,--,11046,--,3224,--,3092,--,2834,--,2438,2341,2085,1939,1731,272,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),8474,8633,8795,8918,8345,8360,8480,8657,8911,9047,9275,9519,9802,9962,10000,10146,10351,10609,10982,10837,10906,11046,3957,3224,3262,3092,2960,2834,2526,2438,2341,2085,1939,1731,272,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6236,5594,5573,4611,1416,169,45,--,0,0,0,0,2,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),4475,4568,4480,4387,2816,2890,3073,3157,3242,3217,3300,3458,3518,3428,3355,3342,3406,3479,3396,3464,3309,3367,3418,3298,3320,3195,2570,2411,2433,2285,2306,2181,74,3,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,131,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,842,842,842,842,842,842,842,842,842,842,--,--,0,0,0,0,0,
