报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),8,9,19,88,101,1321,35131,37154,40535,56130,62268,11075,26,26,8,15,54,13,13,15,6157,6371,1519,1689,1184,1222,8007,6382,16379,16218,16317,21611,266,107,166,711,588,1626,1492,880,4509,6911,8548,7794,20766,20368,20771,19207,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,60,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,48400,48400,20400,--,5000,5000,--,--,--,--,--,--,--,--,--,--,--,0,0,--,32,79,75,48,54,52,372,76,168,85,107,44,16,321,311,309,129,190,8,21,37,20,
应收账款(万元),1608,1608,32,32,18474,18434,34,34,--,--,--,--,--,--,241,135,284,--,36,216,540,666,486,682,1018,1385,3494,4252,3184,2666,2046,1580,1445,1983,1314,1503,2716,3395,2138,2461,7952,7185,8430,6287,8254,7806,5225,5794,
预付款项(万元),5,5,5,5,64311,67233,13,17,31948,50945,6006,--,8,15,24,16,25,9,42,42,18,18,18,18,1970,1970,13948,13823,3787,1697,4055,1693,17529,17849,17632,17688,17084,3133,5420,22396,18402,19640,18823,17573,4070,2736,3313,2683,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,63,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,63,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
其他应收款(万元),32119,32123,86032,86030,5041,3794,5237,3814,461,43,14735,72413,123,130,96,16,2014,2000,2062,2050,976,998,4909,5182,4230,4382,2387,2492,3343,3267,3586,3223,4552,4634,2366,12123,1040,1327,1590,2444,1363,2495,11913,9230,1182,1077,658,800,
