报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),109075,62182,42712,77389,67296,79929,99256,73736,75433,80045,77182,92402,114810,65751,71311,68601,123351,55143,41623,99788,106184,85832,102508,146926,148922,136353,128606,155785,152871,202839,202146,221901,228677,234799,231990,238731,256879,238385,228031,230284,237681,204821,182709,39463,45030,18667,6449,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
应收票据(万元),240191,145059,136615,122977,171846,123324,118012,108771,144850,108147,101711,113389,156117,145580,118119,111847,151204,135788,115163,105629,125945,84803,73543,64172,81168,82219,71078,63017,62074,58755,48938,51490,55998,61071,54140,21757,32023,28089,33105,30477,44251,47854,39694,25137,24838,4873,743,
应收账款(万元),17033,22399,24305,5577,12853,21073,17842,8961,8525,27288,21552,21102,8884,26606,19296,14597,7842,14400,12554,14356,12082,12555,11008,12971,10568,10969,9305,6343,4388,4596,5995,4070,3161,8990,4404,2799,3309,1534,3584,3701,4728,6573,8171,5444,6253,3849,2237,
预付款项(万元),5014,10326,13493,8350,734,3524,3290,2944,768,4432,4546,2173,1555,1918,2491,2709,1698,3710,4355,3433,1970,2959,3692,1654,1873,3840,4132,3449,2979,6987,6558,3244,4020,15983,15688,16950,6068,2482,3592,3905,2914,2566,8757,5887,3329,2189,1035,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
应收利息(万元),109,--,338,165,266,615,418,887,835,371,226,803,920,1134,1302,1261,548,1741,1126,424,348,218,488,553,409,529,332,427,447,748,954,214,643,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
其他应收款(万元),--,5033,6136,2697,2719,2729,2581,1793,2136,3229,2736,2217,2069,2742,2408,2100,1917,1875,1942,1742,1528,2538,1955,1685,2042,1519,1335,1131,1239,845,637,615,743,666,597,610,772,1838,839,656,499,986,701,3727,1111,1376,118,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
存货(万元),74735,58180,53376,41910,51630,39259,38469,35643,40846,34477,41952,39114,53789,40344,40798,36873,48050,38349,39834,37501,39355,40288,38013,57520,65183,47931,50416,46017,64070,25204,23621,23840,36600,24986,22004,13560,27986,21132,29710,22617,30674,18575,15444,12435,15357,20045,11069,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5028,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
其他流动资产(万元),21210,21137,40677,44764,36866,92182,61941,85788,107313,55390,34646,83948,90618,89809,72953,75995,18529,81360,102498,41189,29014,54470,57814,13971,5851,--,--,--,5,25,--,--,18,--,0,0,6,50,650,--,81,--,--,0,0,0,0,
流动资产合计(万元),481890,336316,329652,318761,359142,362633,341809,318525,380707,313379,284551,364136,437749,382871,328678,313983,353140,332366,319096,304062,321454,283662,289022,299452,316017,283360,265204,276170,288073,299998,288848,305372,329861,346495,328822,294407,327044,293510,299511,291639,320828,281373,255476,92094,95918,50998,21651,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),45380,46239,40980,41297,41123,45159,44717,44717,44717,45564,47333,45968,19330,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,5000,--,--,--,--,10000,--,4000,0,0,0,--,0,1041,1026,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
长期股权投资(万元),25714,24495,24299,26468,26372,24610,22809,19839,18663,16784,16997,11533,11277,17919,9336,9345,9463,8756,8270,8500,8895,9346,9426,3837,3894,3892,4002,3959,3958,3170,--,--,--,--,0,0,0,--,0,--,--,0,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
投资性房地产(万元),17528,17845,18091,21873,22284,25619,26021,24957,25334,25701,26078,26454,26831,27208,27585,27961,28338,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,
固定资产原值(万元),96874,--,86994,--,89721,--,88311,--,90681,--,89767,--,89670,--,97409,--,98582,--,128086,--,77840,--,75873,--,76020,--,69838,--,68777,--,57944,--,56253,--,54714,0,54367,--,41218,--,24330,--,14452,--,12791,9442,--,
累计折旧(万元),26718,--,25243,--,26602,--,24674,--,23657,--,21715,--,19993,--,20018,--,17845,--,23440,--,21204,--,18949,--,16991,--,14940,--,12781,--,10453,--,8435,--,6547,0,4819,--,3139,--,2449,--,1652,--,1211,521,--,
