报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),7462,9953,8579,13065,9308,15960,10389,14136,16917,17649,16205,34203,24017,14460,14452,14562,20774,20064,27209,17968,60804,20849,13434,13642,20886,15444,16485,17466,14891,15004,13722,11819,15409,19349,16905,19644,15999,20830,17143,17525,17581,12988,17927,17126,21049,17031,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10200,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),14399,26642,27904,21474,20838,13831,16876,15323,17416,17391,18625,15408,12252,15204,16182,13286,8072,10079,7838,8102,4843,6379,9503,10573,9651,9700,9358,6603,10409,7009,6364,5729,5839,5126,5391,5167,3907,4096,4284,5397,4423,4793,4780,5803,4892,6180,
应收账款(万元),29745,24401,29556,28827,27979,26439,27845,30658,32442,28586,31384,34877,30482,27641,29062,28527,24170,25514,21777,20952,21878,19183,17464,19162,19298,20376,18433,16841,16954,19335,16921,17139,17079,16057,16289,16169,20174,17096,19366,21124,18138,15377,16252,16773,16185,14767,
预付款项(万元),3252,1112,1297,777,627,1055,937,1150,1096,1728,3126,1935,1818,995,1265,865,2015,1042,627,1129,659,912,12002,10367,8072,6483,5395,4717,2280,2585,1076,675,1019,1578,1968,677,456,478,405,1836,1078,433,627,3214,1825,1327,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,960,960,960,960,--,--,--,--,--,0,--,0,--,0,--,--,--,163,--,--,0,--,--,--,
其他应收款(万元),1538,1791,691,704,771,1072,2826,1361,1315,950,1250,989,2209,2378,1038,688,596,699,670,1215,1503,2781,537,3692,649,508,327,361,264,225,1227,1245,1045,1005,1385,961,1263,1150,220,221,219,145,251,252,1207,173,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
存货(万元),36980,34563,33561,38287,36082,36460,39946,36530,35542,35794,35914,34335,33863,31986,38545,37741,37165,33358,31433,32176,30810,28339,26100,29973,29072,49416,49029,47148,21459,20230,25014,24803,23961,23486,18238,17677,14342,19467,23389,18705,18049,17631,16782,17270,16629,15702,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),3,114,0,102,3821,1542,2371,7749,5552,11626,10484,3952,10397,7288,6075,12639,1473,10287,205,116,179,403,248,113,178,246,37,101,138,191,177,173,58,63,4,23,11,29,33,42,43,29,37,52,69,405,
流动资产合计(万元),93377,98575,101588,103236,99426,96360,101191,106907,110280,113724,116986,125699,115040,99952,106620,108308,94266,101043,89760,91859,120676,78844,80248,88482,88766,103132,99063,93236,66395,64578,64502,61582,64411,66664,60180,60319,56152,63145,64841,65013,59532,51397,56655,60491,61856,55585,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),6406,6406,6406,6406,6406,6406,6406,6406,6406,6406,1296,1296,1296,1296,1296,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),4016,4107,4226,4318,4427,4561,5463,5609,5717,5831,9633,9670,9772,9868,10074,9425,9438,6513,6396,6408,6489,6494,6175,6193,12236,12282,13870,14279,14462,14446,13722,14873,14765,14542,13242,13044,13178,12994,14572,14623,14937,14855,12626,13446,13357,13277,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),--,272682,--,273031,--,272725,--,271572,--,270876,--,232525,--,232422,--,232451,--,230972,--,205207,--,203149,--,201675,--,197511,--,196033,--,194443,--,191600,--,190010,--,187878,--,185935,--,188828,--,188893,--,189970,--,190066,
累计折旧(万元),--,166055,--,161040,--,155049,--,150255,--,143196,--,136555,--,129922,--,124127,--,117343,--,110982,--,105098,--,98960,--,93206,--,86957,--,80855,--,75075,--,69652,--,65809,--,60563,--,55809,--,50802,--,45966,--,40538,
固定资产净值(万元),--,106627,--,111991,--,117676,--,121316,--,127680,--,95970,--,102500,--,108324,--,113630,--,94225,--,98051,--,102716,--,104305,--,109076,--,113588,--,116526,--,120358,--,122069,--,125371,--,133018,--,138091,--,144003,--,149529,
固定资产减值准备(万元),--,1251,--,1266,--,1266,--,1133,--,1133,--,472,--,472,--,472,--,472,--,472,--,472,--,472,--,472,--,472,--,472,--,472,--,472,--,472,--,0,--,0,--,0,--,--,--,--,
固定资产(万元),103319,105376,107929,110725,113695,116410,116586,120183,123303,126547,92417,95498,98762,102029,104829,107853,109960,113158,90843,93753,96354,97580,99729,102244,101235,103833,106413,108604,111197,113117,115852,116054,117639,119886,122291,121598,123067,125371,130486,133018,135591,138091,141399,144003,146762,149529,
在建工程(万元),4840,3661,3023,2173,1419,628,2237,814,713,181,31866,26178,23819,18792,11302,5908,4439,2819,24184,22709,21874,20969,7949,3269,5721,4813,3807,2079,1020,559,906,834,1184,1208,504,3020,4134,3733,2121,1006,237,30,386,411,370,207,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47,0,47,0,--,0,--,--,--,--,94,--,95,95,95,95,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
