报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),16871,8499,9164,9888,5585,11979,13059,15443,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,60,60,120,100,6,--,--,
应收账款(万元),20419,21017,17486,17959,16897,12499,12239,7228,
预付款项(万元),1630,1940,2110,1592,1360,392,223,171,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,28,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1151,915,709,382,601,654,480,465,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),19,23,24,12,83,134,18,--,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),158,--,195,157,46,1,--,58,
流动资产合计(万元),40250,32454,29748,30111,24674,25692,26020,23365,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),160,160,--,--,219,252,207,85,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),1019,1033,1047,1061,--,--,--,--,
固定资产原值(万元),--,14083,14051,13993,14907,14463,--,--,
累计折旧(万元),--,7053,6957,6734,6229,5273,--,--,
固定资产净值(万元),--,7031,7094,7259,8679,9190,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),7193,7031,7094,7259,8679,9190,9822,10152,
在建工程(万元),3388,2892,2273,2083,2592,28,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),8441,8466,8365,8422,1569,1619,1686,1689,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),3619,3768,3950,4130,254,306,207,49,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),601,599,825,501,335,209,146,74,
其他非流动资产(万元),--,--,--,--,6700,--,--,--,
非流动资产合计(万元),24421,23949,23554,23456,20346,11604,12067,12049,
资产总计(万元),64671,56404,53302,53567,45020,37296,38087,35413,
短期借款(万元),11000,14000,13000,10500,10000,5000,4350,3737,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),6167,5706,5681,5826,3421,2911,3272,703,
预收账款(万元),1680,1539,1159,1268,1582,1643,1925,1686,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),9,280,713,2453,936,1067,2591,2117,
应交税费(万元),244,524,1042,1244,848,470,993,729,
应付利息(万元),13,16,17,13,--,--,7,--,
应付股利(万元),953,--,--,--,--,--,5,525,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),493,480,551,511,543,436,434,1015,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,2100,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),20560,22545,22164,21815,17330,11526,13578,12613,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),5343,4858,3164,3096,1495,1239,1459,1496,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),5343,4858,3164,3096,1495,1239,1459,1496,
负债合计(万元),25902,27403,25328,24911,18826,12765,15036,14109,
实收资本(或股本)(万元),14667,11000,11000,11000,11000,11000,11000,3333,
资本公积(万元),12654,5581,5581,5581,5581,5581,5581,14418,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),996,996,996,996,737,508,272,2341,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),10328,11285,10254,10955,8764,7331,6125,1136,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),38645,28862,27831,28532,26082,24420,22978,21228,
少数股东权益(万元),124,139,143,124,113,110,72,76,
所有者权益(或股东权益)合计(万元),38768,29001,27974,28656,26195,24530,23050,21304,
负债和所有者权益(或股东权益)总计(万元),64671,56404,53302,53567,45020,37296,38087,35413,		
  
