报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2013-06-30,2012-12-31,
货币资金(万元),13221130,13105657,13978157,13512232,13146792,13435394,12109741,13205455,12601942,11379552,12084038,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),500957,848955,516179,554428,550799,710363,543165,859517,650560,1095800,1389797,
交易性金融资产(万元),551680,455219,485439,468101,568924,525215,71480,551304,164298,--,519766,
衍生金融资产(万元),343769,214705,108442,207453,33371,4333,2829,6969,79,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),925901,769972,802222,681836,740428,686157,626400,601774,342239,--,231197,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),2596925,7443217,4419461,1000000,--,1584921,7618179,4993392,6284046,6226000,2585345,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),70609585,68282503,65613278,63255489,61871490,60211214,54638934,47536355,40107327,37831911,34282727,
可供出售金融资产(万元),22061227,22994989,32139480,35673624,34383706,26277047,20582388,9972513,2153390,--,1117537,
持有至到期投资(万元),18651239,15388556,13843563,13871983,12458389,12530857,11613397,7484451,4002054,--,2305012,
长期应收款(万元),2936088,2784232,2695723,2479883,1926124,1703373,773027,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,11668,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,869241,--,864242,--,763559,760379,572970,504587,--,495690,
累计折旧(万元),--,326026,--,309985,--,297177,275329,239866,201212,--,174877,
固定资产净值(万元),--,543216,--,554257,--,466382,485050,333104,303374,--,320813,
固定资产减值准备(万元),--,478,--,478,--,478,478,478,478,--,478,
固定资产(万元),550188,542738,544273,553779,554999,465904,484572,332626,302896,--,320335,
在建工程(万元),--,--,--,--,--,93241,47329,159630,154939,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,402,268,660,674,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),63352,63286,64781,65765,65876,66628,69298,72715,72338,--,72474,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),417900,394379,358967,425190,378033,296824,261155,256109,200164,--,186103,
其他非流动资产(万元),273693,351932,164637,148540,1136855,674575,232916,401150,337958,--,456210,
