报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),61883,55131,67651,25648,17691,17706,9811,10410,6466,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,50,
应收账款(万元),8538,8283,8572,6625,7526,6156,6648,6721,5959,
预付款项(万元),360,246,360,92,89,115,147,566,214,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),131,185,115,77,125,95,115,694,395,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),13276,14207,13904,13316,14327,14342,17791,13460,12728,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,3,--,--,
其他流动资产(万元),15127,17215,8123,5083,124,21,1037,1020,26,
流动资产合计(万元),99314,95266,98724,50841,39882,38434,35553,32872,25838,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,5000,2000,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,52127,--,51263,50497,47651,--,--,--,
累计折旧(万元),--,17907,--,16149,14322,12560,--,--,--,
固定资产净值(万元),--,34220,--,35115,36175,35091,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),34166,34220,34627,35115,36175,35091,31867,23783,7233,
在建工程(万元),455,495,330,325,348,1021,1914,5545,15844,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),3,6,0,--,--,1,14,25,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),3847,3873,3904,3935,3945,4004,4088,3125,3116,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),10,13,15,17,--,--,--,12,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),709,696,710,780,839,697,628,787,529,
其他非流动资产(万元),618,700,877,1301,1036,1572,949,987,500,
非流动资产合计(万元),39808,40003,40464,41474,47344,44386,39460,34263,27221,
