报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),1532300,1237300,1683500,1643300,1166000,1349500,1645200,1523000,1525700,1058200,1058100,1388800,950000,1761100,1690000,1757300,1122000,1732700,2254400,2332600,1656100,1943300,2693800,2676400,2387500,1504700,2100300,1801600,1490300,1393200,1594800,1626200,1496000,1733900,2244000,2972000,3012300,1199600,1873400,2183000,1751300,1645000,1749900,2241500,2362200,2315600,1014200,805500,320900,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,--,--,--,0,0,
交易性金融资产(万元),1183500,1572700,1801500,1619100,1618700,1583600,1668600,2610800,2719000,2458100,2251800,2071700,2221500,2160100,2387400,1770400,1776400,2934400,1968400,645800,492600,235600,195400,220600,171400,173700,194400,227200,290700,330100,314900,333300,360400,523200,213800,62100,33300,37100,41600,44800,116600,138800,122500,170200,246300,288700,475700,486900,112800,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,--,6100,100,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,--,--,--,0,0,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,--,--,--,0,0,
应收保费(万元),1206300,1946600,2001900,1868900,849200,1353800,1373200,1323000,656200,1077900,1083100,1030400,503900,817700,905200,869200,470300,714200,782400,726400,429500,591300,673700,662600,404100,532100,544500,478400,307400,424200,444300,424000,262200,350600,351500,348400,222700,285300,311700,309000,227000,376200,417400,381500,226700,338000,199200,177700,202800,
应收分保账款(万元),694900,578700,807400,835200,784100,809300,516300,650700,570500,439500,292700,310900,305200,336300,318400,498700,365400,358000,401100,352400,346800,270200,233000,330800,413600,336100,427100,385500,317800,295800,289500,286600,278700,231400,175200,194800,163700,202400,190000,216300,203300,225600,171400,184700,144400,160700,118500,88100,37200,
