报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),76015,125453,187543,42518,51037,68519,82399,60458,66174,62319,67995,59270,49662,60106,61777,42786,45048,50515,74221,60913,61474,62335,77996,63256,67752,75820,86582,69722,72743,80359,17131,10652,13688,14653,12081,13487,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),1212,1210,1211,35,33,34,31,26,23,27,25,25,28,28,27,24,24,24,25,23,21,19,16,16,13,12,11,10,3,2,11,10,10,10,7,12,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,--,8,0,50,96,346,--,110,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收账款(万元),177724,136216,118328,131147,123046,91928,81079,103898,103192,93110,78304,84728,82167,72021,69732,65729,58346,50304,41419,52562,41526,28120,25537,34991,28004,20049,19569,22720,15501,11047,10852,8459,9949,4787,5387,5902,
预付款项(万元),2060,2894,1744,7118,2674,2865,1295,3697,2681,2603,1430,2474,5479,3475,2720,13683,13175,1479,3418,2957,3453,2418,1204,848,180,732,96,319,1872,1154,360,487,227,294,527,1063,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,120,76,31,--,24,24,24,144,108,238,28,177,823,1238,1110,941,866,1031,997,1317,1461,1599,1053,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),14953,15985,15168,12610,16537,13011,12128,11827,11160,11937,11007,10392,8856,8172,9783,7093,6711,17583,15544,5728,5635,4743,3565,2725,2702,2723,3001,3508,2841,2562,2160,2729,1951,2416,3370,2735,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),128193,171345,126613,138372,112751,121480,103297,118005,103422,109016,94566,112749,89235,77615,53127,48059,37065,30403,16475,16599,14687,12516,4825,7603,5696,7570,2374,7645,7065,6693,1804,5537,2827,1315,1274,982,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
