报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),7907,9413,11088,18375,17852,29407,43552,29529,33471,54687,77432,28774,9950,28093,18103,20066,13407,10220,13737,11023,14246,16837,4515,5394,5125,5121,5408,8991,8119,7541,6379,8484,7542,7619,9054,9013,10349,9594,11840,9777,12629,13884,18541,16909,21374,5789,5830,6777,4730,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,251,209,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),487,105,417,865,513,237,1170,1285,220,454,776,596,85,151,1003,379,583,535,1757,1751,1429,1438,1168,1410,788,443,291,218,403,386,199,409,904,586,465,231,155,128,13,720,574,--,--,94,--,--,0,0,--,
应收账款(万元),10450,11125,11612,11574,30754,32379,32514,26845,22914,20758,20295,19494,12439,13696,10882,10260,11007,10857,7841,7496,7894,7629,6958,6494,6405,6543,5092,4541,5099,4905,4971,4707,5749,6019,4951,4656,4798,4625,4462,3615,4499,4215,4111,2805,2643,2903,2658,1925,1157,
预付款项(万元),19389,18514,15756,15106,24589,33376,31245,33816,34962,29820,20080,11997,8922,6339,2145,1053,2132,1901,1547,470,1047,615,923,329,699,630,5523,474,711,828,1287,942,1252,1968,1744,1948,2123,1297,1323,1234,1639,1794,2219,1462,1183,1375,642,536,246,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,73,95,42,214,230,482,132,379,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
其他应收款(万元),29755,31838,31965,31936,54887,4275,1868,1751,1422,884,749,770,1122,718,532,217,516,496,69,39,135,481,452,283,363,673,683,653,709,777,1108,1074,604,152,192,213,393,478,123,160,129,410,1421,28,118,35,29,164,127,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),15494,15183,14317,13632,13969,17211,17152,16419,16161,18180,15725,20591,13422,9643,9053,8679,8109,7632,8120,7854,7857,7526,7392,7250,7984,7735,6368,6388,6385,6550,6596,6413,7089,6895,6829,6466,6682,6315,6894,6916,6721,6256,5763,5322,5444,4737,3874,2676,2602,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
其他流动资产(万元),589,638,621,521,698,2174,1671,1752,9574,4414,4419,694,15937,4338,8353,11224,13500,19200,14700,14700,14700,9700,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,20,21,0,0,--,
流动资产合计(万元),84071,86816,85775,92010,143261,119059,129173,111398,118724,129196,139475,82917,61950,63074,50113,52093,49484,51323,47903,43712,47308,44226,21408,21159,21364,21146,23365,21264,21425,20988,20539,22028,23141,23239,23234,22528,24500,22437,24654,22421,26191,26560,32056,26620,30781,14861,13033,12327,9071,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),22302,22302,22302,22302,23693,23743,23743,23040,20740,20890,200,200,200,50,50,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
长期股权投资(万元),24206,24194,24077,24334,24448,29622,30272,13708,14791,14098,9595,9752,10464,9996,9955,6847,6324,6585,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,27,28,29,30,31,32,33,33,34,35,70,71,73,74,76,78,79,478,422,426,431,436,432,437,442,446,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
固定资产原值(万元),--,48326,--,48202,--,25101,--,29914,--,29610,--,28828,--,27424,--,26513,--,24940,--,21743,--,21045,--,20488,--,20458,--,16890,--,16821,--,16635,--,18696,--,16692,--,16545,--,16453,--,13265,--,12142,--,10619,10490,0,--,
累计折旧(万元),--,12610,--,11802,--,13629,--,15530,--,14825,--,14187,--,13005,--,12318,--,11594,--,10369,--,9869,--,9283,--,8815,--,6732,--,6430,--,5947,--,5896,--,5459,--,5025,--,4597,--,3984,--,3884,--,3602,3339,0,--,
固定资产净值(万元),--,35716,--,36401,--,11473,--,14383,--,14786,--,14640,--,14419,--,14195,--,13346,--,11373,--,11176,--,11205,--,11643,--,10158,--,10391,--,10688,--,12800,--,11233,--,11520,--,11855,--,9281,--,8258,--,7018,7151,0,--,
固定资产减值准备(万元),--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,4,--,5,--,5,--,5,--,5,--,5,--,5,--,5,5,0,--,
固定资产(万元),35248,35712,36011,36397,10359,11469,14334,14380,14566,14782,14372,14637,16892,14415,14759,14191,13122,13342,11115,11370,10957,11172,11347,11201,11398,11639,9961,10154,10176,10387,10476,10684,12717,12795,12717,11229,11425,11515,11583,11850,9166,9276,8734,8253,7195,7013,7146,4563,4618,
在建工程(万元),1661,1647,1635,1644,25540,25206,25062,24048,22731,22372,20556,19113,17982,13931,11471,7936,4487,1833,1780,2095,980,706,529,353,190,168,90,39,26,32,131,121,112,34,21,1064,596,574,493,111,1527,1528,84,--,143,139,3,1466,33,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
无形资产(万元),6049,6812,7695,8694,16827,18397,22710,23575,23396,18643,17024,13890,9604,9016,7294,7374,7298,7385,7460,7663,7654,7523,7582,7679,7325,7332,6445,6529,4231,4102,4166,4184,4192,4524,4583,4607,4657,4560,4563,4633,2012,1960,1633,1680,1714,1747,1480,716,743,
开发支出(万元),1021,829,715,630,899,1593,1615,1566,1388,1464,874,711,580,468,401,291,882,761,412,414,195,243,225,198,667,701,616,537,418,430,397,403,248,170,219,218,141,315,340,295,547,494,172,39,--,--,0,0,--,
商誉(万元),19634,19634,19634,19634,25250,36247,36247,36247,36247,36247,36247,36247,36247,10997,10997,10997,10997,10997,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
长期待摊费用(万元),4735,5082,5429,5773,6228,24839,27343,29473,29914,27713,24330,21079,12878,10489,10761,11322,11114,11289,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,327,--,--,--,--,355,255,253,180,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
递延所得税资产(万元),2366,1985,1967,1917,1037,998,982,895,817,753,725,654,589,584,527,527,274,274,239,239,226,226,221,221,162,162,162,162,136,136,136,136,131,131,131,131,141,141,141,141,52,52,52,52,39,44,66,22,16,
其他非流动资产(万元),113,113,113,113,113,113,113,311,311,311,261,261,177,126,126,239,627,727,483,483,262,305,345,325,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,47,--,--,0,--,--,0,0,--,
非流动资产合计(万元),117336,118311,119579,121439,134394,172227,182448,167271,164930,157303,124212,116574,105646,70105,66375,59809,55245,53264,21561,22337,20349,20252,20327,20455,20164,20430,17706,17857,15418,15523,15748,15974,17400,17653,17671,17248,16960,17104,17120,17030,13678,13309,10675,10024,9091,9297,8949,7019,5591,
资产总计(万元),201406,205127,205354,213448,277655,291286,311620,278668,283654,286499,263687,199491,167596,133179,116488,111902,104729,104586,69464,66049,67657,64478,41735,41614,41528,41575,41071,39121,36844,36512,36287,38002,40541,40892,40905,39776,41460,39541,41774,39452,39869,39869,42731,36644,39872,24158,21982,19347,14662,
短期借款(万元),39700,39900,32000,39000,44000,44000,52000,45000,46000,46010,19000,17100,20100,20100,20100,15000,9000,8000,8000,6000,9000,9000,12000,12000,12150,12150,12150,10150,8150,8150,8150,8150,9981,10350,10400,9200,11000,9000,12000,9292,9450,9300,12900,6900,9900,9450,6800,6000,3000,
