报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),74735,99013,76397,109140,53630,63892,49349,63704,38571,54812,28788,34207,48395,27553,24144,20919,24788,--,7963,20855,10397,13864,6443,4141,7611,5828,5970,6741,5277,8318,23338,9119,6521,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收票据(万元),1134,1582,885,3431,1150,1147,2699,3057,899,800,668,2340,636,463,542,260,662,--,928,331,339,338,24,258,93,98,97,327,99,100,--,50,781,
应收账款(万元),85227,80070,68621,78136,70732,69243,58012,60128,64680,61354,63485,58859,40956,34388,30351,30495,27876,--,21048,19984,21760,16122,17810,14120,11432,10643,10359,9995,10867,9579,9644,5017,6088,
预付款项(万元),20210,12320,17269,7423,11959,10284,6798,1541,21105,15499,12285,12025,9843,6048,6139,4118,3631,--,3187,5215,3273,5790,5972,3213,1097,3219,1039,872,1157,2229,1933,1816,1686,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收股利(万元),--,--,--,--,90,90,--,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
其他应收款(万元),29243,32632,35914,31656,28287,27199,24025,19805,11566,12993,11864,7049,9640,5717,6349,3596,8288,--,3436,2282,2554,2954,2475,6896,2165,2554,2200,1836,1169,3080,1998,8031,11270,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
存货(万元),60829,57390,51827,37217,47523,31938,23229,17224,16024,20119,14533,9178,7092,4675,3824,2713,2922,--,1753,2090,1299,2230,1515,2291,1703,2767,2033,2020,2083,2554,2426,2751,2365,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
一年内到期的非流动资产(万元),7477,7477,7477,7477,6219,6219,6219,6219,4274,4274,4274,4274,4337,4337,4337,4337,4163,--,4109,5799,5799,6129,6129,5172,2467,--,--,0,--,--,--,--,--,
其他流动资产(万元),5059,4132,4411,3603,2413,1871,1043,--,--,--,--,--,--,--,--,144,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
流动资产合计(万元),283914,294617,262801,278084,222004,211883,171374,171769,157118,169851,135896,127932,120899,83182,75686,66583,72330,--,42424,56556,45421,47426,40368,36092,26567,25109,21698,21790,20653,25859,39339,26784,28711,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
可供出售金融资产(万元),450,450,450,450,450,450,180,180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
