报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
累计折旧(万元),--,40430,--,41290,--,39205,--,37242,--,37744,--,36247,--,34978,--,32980,--,31241,--,32132,--,31294,--,29633,--,37640,--,36441,--,35875,0,34182,--,34614,--,32797,--,32408,--,34698,--,35874,--,34025,
固定资产净值(万元),--,41421,--,35765,--,33458,--,34431,--,35484,--,36899,--,37762,--,39049,--,36282,--,32638,--,31479,--,31874,--,35144,--,33123,--,33538,0,33907,--,35502,--,37157,--,37617,--,35286,--,38522,--,40454,
固定资产减值准备(万元),--,510,--,510,--,510,--,510,--,510,--,512,--,512,--,512,--,512,--,588,--,1188,--,1188,--,1188,--,1401,--,1402,0,1188,--,1188,--,1188,--,1234,--,1234,--,1234,--,1234,
固定资产(万元),40025,40911,35162,35256,32627,32949,33614,33922,33221,34974,35598,36386,36661,37250,37854,38537,35302,35770,30978,32050,29895,30292,29990,30686,34060,33956,30893,31722,31916,32136,31948,32719,33999,34314,35142,35969,36316,36384,34870,34053,36185,37288,36538,39220,
在建工程(万元),21982,22554,21822,20773,15150,13981,11033,10532,9627,9566,9486,9460,9969,9803,9739,9630,11177,10911,10829,9520,9170,7072,6830,5526,2044,1126,4693,3397,2044,742,1334,917,414,356,214,134,669,512,527,366,365,155,129,80,
工程物资(万元),--,--,--,--,--,--,--,--,1,1,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,25,25,8,8,8,8,8,--,--,--,--,--,--,--,--,--,--,--,-40,--,--,0,0,0,--,0,--,--,0,--,1,--,--,--,0,0,
生产性生物资产(万元),1295,1397,1481,1504,1379,1398,1496,1404,1327,1499,1625,1536,1578,1666,1934,2319,2578,2883,1072,1015,1527,1499,1583,1362,1846,1948,2026,1968,2081,2084,2033,1837,1676,1624,1624,1547,1578,1544,1557,1586,1496,1537,1148,1201,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
无形资产(万元),10885,11137,11310,11613,11865,12167,12468,12770,13025,13331,13637,13937,11896,12188,12470,12771,13055,13476,8599,8733,8680,8901,9156,9412,14328,14619,14844,15153,12580,12836,13126,13411,12715,12995,13274,13554,13834,14113,14389,14667,7618,7922,8122,8254,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
商誉(万元),40,40,40,40,40,40,--,--,345,345,345,--,1730,1730,1730,1730,5075,5075,1834,1834,1834,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
长期待摊费用(万元),3179,3290,3420,3446,3045,3044,2993,3074,1264,1083,1125,1174,720,731,750,793,706,715,740,763,771,647,826,685,364,375,384,395,392,402,412,0,--,0,--,--,0,--,--,--,--,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,--,0,
递延所得税资产(万元),7286,6744,6131,5761,5494,5496,5380,5236,5739,4588,2505,2548,783,713,666,563,258,157,185,135,520,638,575,339,169,226,203,117,139,140,72,72,861,861,709,709,554,554,380,380,181,181,181,181,
其他非流动资产(万元),2017,1760,1153,1977,1650,1260,3358,1994,1388,962,958,1956,958,1086,938,938,934,989,10,10,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
非流动资产合计(万元),93617,94787,87550,87445,78537,77658,78527,76007,71995,68592,67533,69280,66644,67535,68495,69717,71581,72502,56836,56673,55035,52412,51684,50658,55518,54983,55804,56877,53329,52543,53183,52442,53239,53740,54594,55127,56479,56652,55319,54664,49669,50057,51894,51960,
资产总计(万元),277866,232138,218216,195974,194423,193947,189100,194080,201170,208751,213080,198294,177434,161519,143547,133057,131412,133771,120143,119003,119767,123140,120006,123946,78485,77343,76614,76925,78425,78698,81207,84622,133298,135501,138262,125617,116587,113276,107133,113116,96464,90381,100284,86443,
短期借款(万元),24185,20197,26497,12750,9009,8704,7937,9590,15093,15761,15520,15716,15244,15475,14139,15700,16614,16635,16403,13978,13744,15210,15134,15153,25578,26955,25875,25813,25318,25178,25018,25515,26495,28217,38234,39757,44932,47452,51663,55823,62921,62575,64751,61587,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,2800,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,--,--,--,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,--,0,
应付票据(万元),1000,780,--,--,--,--,--,--,--,170,--,--,276,2480,2204,--,--,1770,--,611,--,--,--,--,591,591,--,--,--,0,0,0,--,0,--,--,0,--,--,6800,6800,2800,0,0,
应付账款(万元),19159,15749,17564,20735,24268,23697,21586,24399,22758,24542,26956,27750,15644,19206,15993,18338,14916,14348,11504,13363,13512,13055,7943,14182,13550,11809,12199,11829,12571,12866,13437,14004,5258,5360,4484,3972,5746,6178,9292,9427,5663,5898,6381,6850,
预收账款(万元),27864,3468,3614,3169,2210,3820,4504,2889,14866,20657,48334,26877,53464,30465,14894,1539,489,2304,4640,1637,1631,2493,5636,1537,1831,3040,2104,2265,2646,2185,2638,4693,74595,72840,61095,46486,31417,27679,18910,16017,801,806,733,957,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
应付职工薪酬(万元),2094,2105,2185,3387,4000,4198,4391,7207,5392,5755,5082,9106,4249,3942,3905,4979,1279,1205,869,1512,866,754,677,1152,2129,2152,2139,2435,1844,1865,1910,2046,1875,1888,1857,1966,1872,1949,1516,1616,1867,1992,400,2188,
应交税费(万元),15698,15606,15685,17016,17632,16966,18761,18038,21452,23373,21783,23127,14953,17076,18816,18483,17967,17745,16361,16247,15369,16307,16559,16299,2796,2623,3188,3067,2725,2678,4456,4866,-1385,-991,3038,3159,1043,985,1234,1164,1124,990,995,999,
应付利息(万元),3485,3517,3550,3582,3491,3486,3440,3464,3424,3370,3387,3374,3372,3360,3365,3355,3393,3392,3395,3377,3931,3907,3857,3864,6483,6238,6097,5918,5595,5420,5204,5006,4906,5783,5354,5213,6541,6254,6299,6372,6599,4501,5664,6094,
应付股利(万元),2256,2648,2256,2256,1613,1613,1613,1613,1613,614,614,614,614,614,614,614,614,614,615,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,--,0,
其他应付款(万元),35610,35923,35335,34096,34193,34876,33727,34103,35196,32837,23372,24192,14286,13977,14730,14942,15843,15501,13613,14983,16314,17371,15002,16129,18232,17035,16850,17350,16801,17495,17132,16496,17605,17631,17596,22035,25165,26285,25242,23223,22322,22173,30265,19475,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,200,211,246,1099,1485,1788,2668,2464,684,704,704,704,704,704,834,844,704,704,704,704,704,1692,2115,1500,1804,1804,2404,2404,2504,2904,3304,3304,3404,3404,3550,3750,3950,4059,4059,
其他流动负债(万元),5407,5407,5400,5407,6250,6448,6324,6280,34,34,--,--,--,--,--,--,14,14,14,14,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
流动负债合计(万元),136759,105399,112087,102398,102665,104007,102495,107828,120926,129323,147562,134150,124565,107279,89364,78654,71832,74231,68118,67169,66824,70416,66126,69633,72509,71761,70757,71406,69612,70104,72213,75644,132365,133846,135176,126506,120633,120799,118174,124606,112461,106298,116662,102823,
长期借款(万元),58598,43392,19880,4538,--,--,1,1,1,1,201,236,953,3508,3737,4217,4747,5233,1046,1047,145,--,--,--,--,--,--,--,917,1214,1508,1798,3183,3765,4643,4915,3178,--,--,--,--,--,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
长期应付款(万元),519,527,512,517,514,519,521,503,529,515,515,503,522,506,495,486,671,671,461,449,435,442,433,420,405,388,369,351,338,329,317,305,303,292,280,269,258,248,237,232,219,209,197,191,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,100,100,100,100,100,3645,3944,5220,5536,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,135,135,177,177,177,135,
预计非流动负债(万元),113,163,163,163,--,--,--,--,--,--,--,--,168,168,239,239,239,239,175,175,702,702,3264,3430,4371,4371,4393,4207,1896,1896,1837,1837,1776,1776,1528,1528,1440,1440,5074,5074,4949,4949,4949,4949,
长期递延收益(万元),2558,2585,2612,2639,2648,2669,2159,2178,2323,2312,2291,2305,455,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2154,2162,2647,2480,2534,2590,2701,2701,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
其他非流动负债(万元),633,633,633,633,633,633,633,633,633,633,633,633,633,1081,985,989,751,753,756,758,636,636,636,636,686,686,687,687,688,688,691,698,715,743,771,801,813,813,859,908,709,710,913,918,
非流动负债合计(万元),64573,49462,26446,10970,6329,6410,6016,6017,3486,3462,3640,3677,2732,5264,5557,6031,6508,6995,2538,2529,5563,5724,9553,10022,10587,10570,10574,10371,8964,9253,9478,9762,11103,11702,12347,12638,10813,7626,6305,6349,6054,6045,6236,6194,
负债合计(万元),201332,154861,138533,113368,108995,110417,108511,113846,124412,132784,151202,137827,127297,112542,94920,84686,78340,81226,70656,69698,72387,76140,75679,79656,83097,82330,81331,81777,78576,79357,81691,85406,143469,145549,147523,139143,131447,128424,124479,130955,118515,112342,122898,109017,
实收资本(或股本)(万元),39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,39077,
资本公积(万元),4408,4408,4409,4407,4407,4407,4407,4407,4407,4270,4270,4270,4340,4265,4265,4265,4452,4452,4452,4452,4589,4437,4437,4437,4437,4437,4437,4437,4391,4391,4437,4437,4335,4335,4335,4335,4330,4330,4330,4330,2831,2831,2831,2831,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
专项储备(万元),376,346,331,338,344,320,293,268,250,242,214,184,164,149,127,103,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1557,1557,1557,1557,1434,1434,1434,1434,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,-65322,--,--,--,--,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
未分配利润(万元),22321,23800,25150,26999,29537,27990,27275,26526,24441,21514,7688,7091,-3102,-3732,-3968,-4289,340,95,-3334,-3471,-5516,-5852,-8342,-8678,-56860,-57051,-56795,-56983,-52188,-52390,-51942,-52264,-61001,-60716,-59819,-64019,0,-65447,-67379,-67631,-70055,-69745,-70203,-70065,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,--,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1001,1002,1026,1025,1014,977,965,941,950,964,964,958,902,865,835,791,761,739,735,731,731,729,730,750,737,655,533,395,360,291,251,
归属于母公司股东权益合计(万元),68535,69924,71220,73049,75581,74032,71381,71702,67716,66212,52346,51733,41494,40852,40595,40273,44985,44730,41263,41115,39182,38704,36228,35892,-12297,-12543,-12324,-12542,-7837,-8070,-7597,-7924,-16767,-16481,-15586,-19785,-21073,-21211,-23225,-23599,-27660,-27384,-27912,-27814,
少数股东权益(万元),7998,7353,8464,9557,9847,9498,9208,8532,9042,9755,9532,8734,8642,8125,8032,8098,8087,7816,8224,8190,8198,8297,8099,8399,7684,7555,7607,7690,7686,7411,7112,7140,6596,6434,6325,6259,6214,6063,5879,5760,5609,5423,5298,5240,
所有者权益(或股东权益)合计(万元),76533,77277,79683,82606,85428,83530,80589,80235,76757,75967,61878,60467,50137,48977,48627,48371,53072,52545,49487,49305,47381,47000,44327,44291,-4612,-4988,-4717,-4852,-151,-658,-485,-784,-10171,-10048,-9261,-13526,-14860,-15148,-17346,-17839,-22051,-21962,-22614,-22574,
负债和所有者权益(或股东权益)总计(万元),277866,232138,218216,195974,194423,193947,189100,194080,201170,208751,213080,198294,177434,161519,143547,133057,131412,133771,120143,119003,119767,123140,120006,123946,78485,77343,76614,76925,78425,78698,81207,84622,133298,135501,138262,125617,116587,113276,107133,113116,96464,90381,100284,86443,		
  
