报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),101717,165958,90140,162448,70368,127939,70454,80104,52203,52865,55516,64904,73350,76912,53756,52462,42596,81251,48936,63207,53469,75400,58077,59874,52956,81896,44410,74541,31285,64054,34059,30457,8287,24511,16705,24557,6830,17003,12973,27688,13737,29159,12698,13881,7865,17707,15072,22066,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27,24,23,25,26,23,26,27,23,25,25,24,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,--,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
应收票据(万元),7397,8090,9202,3839,6761,3443,29090,20689,17085,22808,24989,23939,22722,20837,26406,21137,18573,26343,21604,17722,20026,26723,20759,24917,16908,25592,20751,13903,23739,30417,16213,12310,10466,12788,7750,10486,8805,8839,6966,3029,9221,10811,9190,8103,2784,4730,2264,2273,
应收账款(万元),461745,407593,459826,373410,457936,397560,424082,324701,381780,325182,350915,270728,340122,293222,325325,238800,318292,258077,278446,218397,278247,227489,247057,174310,229395,180350,211389,148576,189783,140080,164317,101337,135066,101485,111473,77322,94092,75070,80870,65011,79084,63222,77730,57830,63846,51114,58100,47465,
预付款项(万元),17571,17955,47647,25260,39823,32934,23309,16717,27951,26373,29258,17571,20310,20996,17745,16487,19281,17762,15890,11525,12381,14091,12996,7877,10567,9559,8911,9229,8085,7130,6435,4889,5586,4773,4406,4603,4714,4797,3149,1305,3190,3401,3072,3977,3381,4769,3436,4431,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,--,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,0,0,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,--,0,0,
其他应收款(万元),13659,15835,27851,22224,17633,10492,10724,7533,6620,6523,8377,6472,4596,4066,3596,2782,3100,2648,3309,2366,2213,7913,8209,2308,2615,2416,2107,1639,6595,1523,1546,2063,1211,1298,1064,467,518,256,268,285,362,376,407,461,280,347,705,1042,
