报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),23229,30385,27122,68246,22560,26056,9449,16673,93126,10967,9988,11900,13192,19131,16774,27156,27644,27658,21949,29781,32838,35691,32222,36750,45030,54344,52567,62582,66586,1628,5843,3667,890,693,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,188,188,188,188,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),8467,14998,10515,14682,10724,11803,9157,9166,4677,13903,11741,13056,12271,15746,11132,9630,11143,13573,14562,10427,8430,9802,7897,9673,2875,4761,5917,7995,4230,3629,3449,443,445,1256,
应收账款(万元),38264,28110,32988,23937,24520,19222,17348,19111,16393,10212,13580,14141,18240,9695,11988,13240,11332,5887,11220,8922,8014,4851,7162,5337,6515,2907,5799,4048,5013,3414,3697,6369,3399,2245,
预付款项(万元),9767,4202,10921,8659,8863,6401,14110,1004,4637,1808,2564,1614,8101,986,3891,2155,1900,728,4975,4136,2030,1343,8739,7630,8944,6444,11518,7921,4594,3226,4457,2885,769,1552,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,21,62,235,309,205,95,459,325,261,85,896,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),12053,8356,7582,3470,3549,4283,6246,1028,530,657,2603,1141,1089,459,389,253,260,163,308,193,394,312,378,199,425,363,353,550,732,284,568,129,137,65,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),53191,46416,41670,43289,43119,32124,37364,26971,23627,18973,20328,20385,21099,20179,20726,18441,17592,17021,16363,14422,11177,10770,12258,13566,13616,12033,11549,9340,11505,8281,6132,5659,6471,10013,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),44054,41655,40322,30614,13230,11222,5948,10441,5272,4248,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),189026,174121,171308,193085,126754,111299,99621,84395,148261,60766,60804,62237,73993,66196,64899,70895,69932,65265,69687,68085,62978,63227,68981,73415,77490,81749,87702,92436,92661,20462,24146,19152,12111,15824,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),1575,1075,--,800,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,0,0,0,0,
