报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),9109467,13039240,9230328,9070180,9666349,12408454,8846795,8395274,8363461,10071785,8787551,6728666,7126986,7735435,7710870,8068696,7668885,8142353,7936951,8232810,7392051,7249081,6586001,5857555,6140652,6358288,4778618,5982342,5783469,5715092,4267128,4772873,5912681,5160580,4819098,5445909,5885240,4937625,5010663,5351526,5728990,5889610,2218955,3124402,1718994,1335147,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
交易性金融资产(万元),590480,296273,162606,100740,192498,12347,6330,7630,9596,14423,68581,10851,10519,10875,10670,19094,12202,13234,19504,21601,20911,20522,7382,7443,6076,6017,12468,13854,15955,15299,6010,12448,8296,8072,9170,10060,7563,14121,25790,16040,16549,16579,8784,1016,15480,22638,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,964,0,0,0,
应收票据(万元),2331147,2479476,461120,516954,755150,1177114,188695,151534,207510,197115,170062,212489,207413,156739,175548,189713,257821,174653,155858,123423,140133,122768,111505,167585,151880,147567,151873,139583,44324,88494,48491,60371,45017,76505,34097,38515,52565,48782,26475,30904,38516,50861,14994,9285,10296,7064,
应收账款(万元),11293088,15780485,16202082,16047372,15115249,14053246,16043515,16160056,13583029,13166036,15795237,15454248,14106795,14583100,12639860,12707296,12239993,12308951,11493149,11084540,9853816,10097208,9376580,9635833,8982438,9634476,9615485,9078430,8447992,8147223,7183943,6642600,5517421,6599892,5264754,4387668,4174863,5019748,3934872,3676082,3373822,3994078,3131273,3118258,2542520,2085081,
预付款项(万元),3112236,2918193,3835571,3076327,4692331,4353140,3285352,3227207,3443571,3245308,3229861,3071318,3501079,3164033,3529146,3437068,3691536,3131185,3831784,3467944,3377262,2857561,3482555,3109968,3120581,2474551,2944905,2662982,2624432,2076900,2424146,2242063,2242534,1766415,1944444,1916872,1864508,1425815,1933533,1620604,1559696,1054018,1013346,960587,542160,451593,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
应收利息(万元),31014,29161,19062,17107,20501,14592,14702,14579,11961,32581,25188,22767,24379,18197,27206,28135,20087,20270,17404,15789,7417,7416,9716,8587,4148,4571,3911,3911,3072,3075,1372,2221,1624,1815,31,925,1837,1835,199,3,290,11,186,202,527,523,
应收股利(万元),1845,2838,6273,2271,5453,1600,8759,3098,8864,5566,4533,4010,4724,3890,2150,3785,10749,10749,5443,5670,7731,5686,4334,4024,4571,4049,7842,3309,4217,3336,4269,2049,2955,1953,1291,1689,575,575,1093,1004,30,390,475,13,15,49,
其他应收款(万元),4771278,4442271,4343660,4179922,4328444,3664835,4090784,4033024,3988624,3712005,4063266,4207823,3932024,3790165,3724130,3717267,3492008,3425838,3586758,3439842,3187014,2955127,2673599,2515443,2116052,2059689,2176129,2366150,2408766,1831398,1395021,2081706,2037975,1791172,1910558,1732577,1506498,1329313,1678949,1413369,1311212,1232423,1299954,1139782,1066966,981108,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
存货(万元),25722326,24246309,24731662,24933694,23327071,22480440,24454576,24177927,25675963,24675811,25384771,25326421,24187161,24151685,25628750,24644242,23163281,22557332,22900914,21686933,19973755,19802832,18349771,17486247,15768930,15169890,14841266,13559823,12336971,11896850,10661655,9647025,9062168,8235598,8592919,8029920,6891636,6362690,7224672,6621145,5444385,4933852,4575379,3327060,2223083,1571844,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
一年内到期的非流动资产(万元),917317,909038,1154447,1069929,774024,754890,767675,766290,1343707,1254121,831281,803685,732047,813848,514465,420898,360178,418325,61072,71796,106237,94790,77738,85745,74224,72375,45147,45147,53722,45376,39816,40336,74239,73709,0,94921,0,0,0,0,0,--,--,7356,0,0,
其他流动资产(万元),2134974,1865103,1155746,1065344,626687,570192,187545,179966,165648,166217,108122,173577,105540,102286,202372,115658,118788,85996,290105,268495,270895,253404,68151,207399,52601,58744,16505,18205,16701,24116,17467,17357,18301,7504,101758,0,85629,0,0,0,38905,--,--,88080,0,0,
流动资产合计(万元),60015171,66008386,61302557,60079841,59503758,59490849,57894728,57116585,56801933,56540969,58468453,56015854,53938667,54530254,54165165,53351853,51035528,50288885,50298942,48418843,44337221,43466394,40747330,39085827,36422154,35990217,34594148,33873736,31739620,29847160,26049316,25521047,24923209,23723213,22678119,21659055,20470912,19229727,19836246,18770040,17512395,17199011,12273809,11776040,8129039,6455847,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,14,--,--,3000,1700,5800,5800,6000,4700,2704,2704,13637,13637,75689,88419,90828,0,0,0,18878,98947,4017,72323,8316,0,
可供出售金融资产(万元),0,1341766,1465994,1271867,1288604,1289581,932537,931241,828121,835064,815101,810130,875259,878628,988803,893590,484185,450230,499660,412189,454113,269901,217558,190627,181737,146949,168012,121859,157042,120503,177229,159894,155143,145689,147859,133773,127266,96336,85834,88746,140233,195504,82998,3730,3039,4337,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,10587,13242,18140,
长期应收款(万元),7033276,2192713,1573634,1500031,975927,956480,1348258,1339552,1171707,1167147,1247837,1206051,1113267,1154690,1042657,1107393,1051841,1004418,770471,959347,687232,662103,476691,465670,325182,265207,218077,244954,230397,268003,258793,257609,120003,215532,62144,61400,51002,7675,0,133581,0,--,46130,0,26147,19603,
长期股权投资(万元),2652039,2116580,1664738,1512687,1319845,1164505,899652,898353,806052,805287,689926,694935,673428,656102,597672,592376,953076,913561,1046952,826030,800241,785704,733039,701829,723358,702070,865097,886691,834095,814622,842465,798815,805256,790873,818184,814120,781579,754666,640724,508457,434772,435950,364713,245885,185798,126634,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,
投资性房地产(万元),568926,578939,459083,460461,608881,591735,450153,413352,458984,475612,320999,324121,325915,329755,248051,246329,248987,252201,185763,188116,188259,187508,176251,176819,327024,330200,276900,277322,278816,267757,238886,243177,225924,228438,203850,200616,174235,181950,95280,95761,91223,90287,19786,15591,18823,13413,
固定资产原值(万元),--,10137279,--,9566456,--,9329761,--,8871233,--,8451491,--,8031219,--,7843201,--,7005675,--,6865642,--,6498658,--,6277212,--,5876671,--,5656321,--,5368820,--,5121811,--,4528465,0,4243782,0,3702929,0,3383194,0,3246241,--,2893231,2661926,2479224,0,0,
累计折旧(万元),--,4883413,--,4685287,--,4437102,--,4199703,--,3947956,--,3738505,--,3507410,--,3386470,--,3169562,--,3029314,--,2797398,--,2615947,--,2412673,--,2253929,--,2011135,--,1844367,0,1670568,0,1522289,0,1373580,0,1311258,--,1189468,1099428,1024238,0,0,
固定资产净值(万元),--,5253866,--,4881169,--,4892659,--,4671530,--,4503535,--,4292715,--,4335791,--,3619205,--,3696080,--,3469344,--,3479813,--,3260724,--,3243648,--,3114891,--,3110676,--,2684098,0,2573214,0,2180640,0,2009613,0,1934982,--,1703762,1562499,1454986,0,0,
固定资产减值准备(万元),--,17047,--,16059,--,16120,--,16218,--,16678,--,16924,--,17645,--,7130,--,7184,--,7422,--,7467,--,7635,--,7721,--,8249,--,9196,--,9571,0,9764,0,10590,0,11076,0,7076,--,11771,11792,11830,0,0,
固定资产(万元),5159982,5236819,4906516,4865111,4960629,4876539,4713693,4655312,4557155,4486857,4304181,4275791,4232078,4318147,3604239,3612075,3637377,3688897,3452665,3461923,3438646,3472346,3250579,3253089,3242599,3235927,3124399,3106642,3074510,3101480,2760231,2674527,2564343,2563450,2298997,2170050,2030465,1998538,1981448,1927906,1874070,1691991,1550707,1443156,1325283,1252925,
在建工程(万元),826432,694464,692907,604616,600683,574111,562601,531043,699309,683849,527679,527063,546315,493712,1031125,811767,810700,719455,854236,762029,724614,658761,623614,526522,457158,490744,456668,400004,362211,307879,233207,197607,336114,291749,473451,330618,336162,264623,164280,871555,692222,834336,362069,237977,121155,123691,
工程物资(万元),2895,5836,13364,17571,16034,12130,13851,23386,21261,22183,31557,39520,34806,30845,25804,15575,22553,14797,12358,12316,18140,18140,56229,46307,34899,34575,17536,28174,70938,35078,65454,65081,81729,62775,100766,101618,119466,99101,104861,96644,88909,68443,26283,19292,9093,6464,
