报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),3372,5093,5504,6568,1702,573,3954,2954,3846,3407,6174,3928,3393,2185,5971,3288,3540,4569,5699,3517,2214,2582,5446,7493,1465,3605,3892,6164,7190,4807,6756,12484,9478,6649,7977,4344,2830,5381,6394,7444,4368,4249,8338,8482,3833,2939,5133,4392,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,11,12,12,11,11,11,10,10,10,12,12,12,11,8,15,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),4914,3635,3663,5160,5266,2863,3043,3546,2775,3865,4935,5307,8066,9140,10601,6759,10037,11128,9887,10593,7825,4635,6148,5322,9093,8011,5341,8479,11717,9888,5410,3346,1977,2067,1680,1422,958,742,1187,903,1975,1340,993,990,1146,447,497,770,
应收账款(万元),3505,3213,3458,2154,2111,3159,1936,2160,2365,1672,2037,1171,2961,3537,2684,2517,4362,4795,4089,3221,4843,4896,4288,3730,4922,4269,3333,2669,4091,3990,3207,2961,9845,10556,9711,9142,9262,10052,8698,8100,8836,7921,9201,6626,7690,8463,6994,6232,
预付款项(万元),1660,920,1599,840,2329,1731,2250,1605,4028,1661,1738,2476,2422,2348,1747,4459,3002,1966,6073,2892,9964,9664,6492,7249,12345,12789,12439,10040,8313,7142,14473,10950,14519,11742,13100,13409,7475,8047,7982,8161,10405,13693,10654,11838,18131,10773,8431,8876,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,1,1,1,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),172,142,145,127,182,264,140,94,129,118,128,107,931,1156,1204,1053,1217,543,687,615,1240,1208,965,1207,2092,1020,1166,1145,2834,2048,2751,1265,1496,3761,2431,892,2852,3191,4041,4389,6080,5288,5051,5224,4975,6471,7536,6734,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),2433,2238,2071,2645,4651,3849,3654,2810,1324,3532,2356,2157,3248,4516,3198,5217,4932,4898,4082,3921,6557,5859,7283,5802,14129,13401,16520,12327,12331,14060,12387,11207,12944,13744,14334,12492,13953,13077,13634,11126,11249,11858,9123,10180,4813,7110,7712,6680,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18,46,73,100,21,42,64,85,24,65,107,149,26,53,79,106,--,--,--,--,--,--,--,0,
其他流动资产(万元),1252,1280,1268,1214,1490,1344,1357,1338,1343,1423,1367,1477,1387,1548,1426,1658,1494,1550,2110,2023,2102,2000,1717,1916,107,270,232,6,198,312,706,80,191,172,217,197,234,199,195,187,211,402,426,187,115,154,303,268,
流动资产合计(万元),17349,16560,17748,18747,17731,13782,16333,14509,15810,15678,18734,16623,22408,24430,26832,24950,28584,29448,32626,26781,34745,30844,32340,32719,44171,43411,42996,40931,46694,42288,45754,42377,50488,48768,49568,42059,37602,40753,42222,40425,43134,44763,43798,43541,40715,36368,36614,33967,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),67,67,67,67,86,86,86,86,135,135,135,135,135,821,821,821,699,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20,20,20,20,20,20,20,20,20,20,20,60,40,40,40,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,699,699,699,1126,168,179,191,232,245,257,271,303,303,331,331,366,372,388,724,837,819,802,785,764,756,739,739,904,904,890,904,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产原值(万元),--,22899,--,23820,--,87504,--,87544,--,87394,--,88245,--,89381,--,89257,--,91074,--,90903,--,94028,--,94183,--,84285,--,85076,--,83698,--,83388,--,81132,0,80890,--,79251,--,78876,--,65436,--,65555,--,69835,--,64609,
累计折旧(万元),--,12454,--,12649,--,54313,--,52916,--,51553,--,50887,--,50660,--,49245,--,49433,--,47662,--,48641,--,46807,--,44618,--,43448,--,41381,--,39310,--,41773,0,39677,--,38338,--,36266,--,33981,--,32340,--,29674,--,29291,
固定资产净值(万元),--,10445,--,11171,--,33191,--,34628,--,35841,--,37359,--,38721,--,40011,--,41640,--,43241,--,45387,--,47376,--,39668,--,41628,--,42318,--,44077,--,39359,0,41213,--,40914,--,42610,--,31455,--,33216,--,40161,--,35318,
固定资产减值准备(万元),--,761,--,831,--,10892,--,10918,--,10177,--,10261,--,10630,--,10630,--,10738,--,10738,--,1702,--,1702,--,947,--,1070,--,741,--,741,--,400,0,400,--,406,--,406,--,406,--,406,--,406,--,406,
固定资产(万元),8026,9684,10064,10339,21645,22299,22983,23710,24998,25664,26409,27097,27897,28091,28772,29381,30077,30902,31850,32503,41538,43685,44489,45674,37721,38720,39637,40558,41630,41577,42392,43337,38038,38959,39850,40814,40407,40508,41246,42204,30231,31049,32007,32810,39034,39756,40390,34912,
在建工程(万元),2847,1485,1436,1403,616,130,114,38,115,59,33,32,77,147,98,58,270,167,67,--,282,34,742,--,4734,2990,408,359,1409,1285,1112,1090,4747,3484,2871,2317,5044,5844,5511,5451,15695,15428,13956,12981,12532,11594,8194,7044,
工程物资(万元),--,20,20,20,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,136,96,97,97,97,97,97,97,97,97,99,99,94,105,296,155,81,83,93,96,829,170,102,67,67,72,72,256,
固定资产清理(万元),--,3,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,78,111,78,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),1054,1056,1061,1067,5930,5971,6011,6052,6093,6134,6176,6217,6256,6296,6337,5254,5322,5324,5360,5396,5433,5469,5507,5542,5567,5602,5638,5674,5709,5745,5781,5816,5852,5888,5924,5959,5995,6031,6055,6100,6145,6194,6246,6298,98,115,133,6495,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
商誉(万元),--,--,--,--,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,790,781,781,781,781,781,781,781,530,530,530,781,
长期待摊费用(万元),250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34,36,37,37,111,81,41,59,52,45,46,38,216,208,240,269,391,435,502,529,805,859,955,1063,1278,1413,1549,1686,906,891,589,590,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),99,155,75,75,314,314,314,314,172,172,172,172,169,169,180,180,182,166,155,155,361,361,338,338,134,134,154,154,178,179,169,169,2979,2988,2739,2739,2854,3054,2965,2965,2647,2608,2558,2558,3258,3396,3168,2424,
其他非流动资产(万元),--,21,61,22,168,325,371,260,234,253,256,225,258,258,--,767,1267,750,--,792,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动资产合计(万元),12343,12491,12786,12993,29553,29921,30675,31256,32542,33212,33976,34673,35588,36577,37003,37256,38647,38840,38963,40378,49848,50788,52251,52682,49317,48615,47019,47931,50323,50176,50925,51912,53268,53033,53371,54038,56833,58000,58430,59465,58390,58459,57978,57960,57368,57258,53966,53407,
资产总计(万元),29692,29051,30534,31740,47285,43704,47009,45765,48351,48890,52710,51296,57996,61007,63835,62206,67231,68288,71590,67159,84593,81631,84591,85401,93488,92025,90014,88862,97018,92464,96679,94289,103756,101800,102939,96097,94434,98753,100652,99890,101524,103221,101776,101500,98083,93626,90579,87373,
短期借款(万元),4000,4300,5400,5800,5800,4800,6800,5800,6225,7225,8225,7225,10048,12000,15000,15225,16080,16080,15930,15930,17800,17800,17790,22274,20244,20560,16000,15900,17650,12300,10322,27882,25157,32680,30610,24810,20880,23480,25690,24240,29135,31827,33857,35450,32720,30270,30943,29153,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,249,1704,3480,5101,3076,4000,4000,1000,1020,220,1000,800,1000,2000,2000,1000,1100,1100,1100,1100,1100,
应付账款(万元),--,3090,3230,3399,3558,3661,3100,3164,3601,3108,3499,3481,3558,4102,3509,3356,4411,4769,7818,5656,9542,8868,9560,8196,10616,10286,8452,8830,8467,9340,11953,9196,6727,5989,5712,6170,5284,5850,5061,3545,3662,5260,4896,6572,8318,8634,7118,6747,
预收账款(万元),1587,1251,1890,1786,5259,1796,3301,2330,2758,1371,2398,1367,1488,1514,2422,1172,1917,2166,2755,2593,1166,1084,2294,1575,2595,2373,1106,1535,2588,2061,3411,2355,3596,2125,2092,1812,1337,1594,1915,2278,2169,2085,3373,1996,3331,1245,2278,2088,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付职工薪酬(万元),825,1019,1263,2199,588,612,606,768,612,574,747,798,651,660,526,582,487,477,462,687,540,837,848,896,845,815,751,714,892,706,857,547,613,501,385,382,420,355,476,344,228,203,254,182,563,485,262,377,
应交税费(万元),407,722,468,726,252,388,269,267,334,223,747,708,667,534,537,359,291,398,288,320,224,275,308,275,-3078,-2885,-2874,-1305,-1154,-1340,345,-277,-78,-798,-681,-299,-214,-344,-315,142,63,-178,325,878,898,488,681,560,
应付利息(万元),--,107,97,106,103,122,89,97,117,115,107,91,160,131,111,102,126,120,178,107,95,98,98,91,75,66,140,135,115,112,53,53,53,54,55,45,95,88,82,65,122,121,116,118,--,--,2,17,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,356,--,--,285,285,1,1,--,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应付款(万元),2726,2231,2752,2361,20068,19992,19673,19478,19657,20285,19991,19833,22897,21924,21936,21358,46628,45848,45110,41680,46039,42194,42970,38120,46497,41871,42409,36189,49832,47239,42741,26995,21216,13109,13690,8635,8312,4744,4815,3929,2915,2740,3437,2767,5022,5270,6200,3513,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
