报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),74302,22745,26394,58979,104950,34990,28997,30738,36854,39980,24641,49826,55529,27726,30784,22290,31782,29962,19811,26652,36391,31900,23932,25606,30167,43498,14951,22643,45463,76548,29500,71876,19616,46445,22349,45818,52551,48764,36233,42243,41308,41894,33403,47567,19057,20109,12175,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),2751,3442,3556,4232,4328,4542,4281,4751,4642,4794,6027,8586,6931,6243,3475,3648,3470,3512,3383,3825,783,803,834,264,3293,--,--,201,200,--,--,--,396,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),74713,62557,60704,41813,30038,36164,40975,34790,18238,27676,24026,25503,34336,27988,35551,44051,44500,58194,62520,36013,31330,13839,20231,18081,15748,16089,23384,29967,35811,42767,28906,18659,24624,14553,15458,9732,5009,8339,11104,8244,10257,8621,7180,8613,7005,847,746,
应收账款(万元),53494,51317,38585,31574,34851,37694,39740,38710,32106,28614,27621,38647,31265,20450,18838,27261,28203,18192,14542,19793,19528,21904,17089,17908,17881,14303,10989,19110,23202,21145,17706,15342,14637,18171,15894,9924,11180,15383,15449,16769,14363,14320,13486,10302,12402,12773,12252,
预付款项(万元),18445,16555,14272,14312,10691,10986,8263,11439,7455,11298,6537,15453,13185,9736,5731,14254,9875,9863,4246,14519,9304,10846,10279,16562,19128,23456,16860,20505,16886,14782,19836,23810,18216,11973,14072,74,10491,13973,12296,11408,5884,6546,6220,6178,6115,5489,5514,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
