报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),69121,36563,43021,60559,66862,55065,60474,51408,58900,61507,72619,127965,58364,53123,49705,63878,66605,31127,25803,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),69,69,5,21,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),109234,96427,87171,96047,71626,67640,63151,59070,58231,68373,68569,72172,46067,49987,50115,38588,44337,17660,14493,
应收账款(万元),10019,8154,7195,7663,8566,7072,9402,8847,9545,10091,12462,15613,5295,6598,5684,6284,8002,7157,4876,
预付款项(万元),2015,746,2236,2855,3331,3354,3252,2348,2239,2854,6797,5015,3474,2285,2388,3455,3066,1569,466,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1215,1201,1318,893,891,722,774,115,366,471,207,208,227,323,434,134,479,624,83,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),44995,34816,40665,34397,44198,34686,26708,22154,--,23169,24526,25054,29994,23518,24784,27453,38689,40871,24896,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),21295,58212,42883,40593,43345,59248,61230,76150,71555,62093,60000,491,798,62,567,343,94,--,--,
流动资产合计(万元),257962,236187,224495,243027,238828,227787,224991,220091,222903,228557,245180,246518,139653,135896,133678,140134,161271,99007,70618,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
