报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),251054,310804,332526,109235,162684,108460,140948,232113,245541,279911,348363,124527,242882,211568,236453,138807,122828,226366,178384,148838,211435,113056,71854,60551,70869,46781,51019,50688,75723,55367,44958,72583,85150,159596,99859,99462,146492,110613,39772,61899,87987,27250,14756,23262,18755,32070,19868,21248,10005,6749,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,8,7,0,--,--,--,0,--,0,26,0,1,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,160,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,106,126,--,0,--,67,7,10,--,8,102,229,370,159,110,10,185,81,
应收账款(万元),41148,37983,11236,11391,6757,7001,8419,552,688,1358,430,698,644,2505,966,756,1124,3888,1013,557,842,2515,2794,1240,670,2102,883,588,582,3246,1180,824,1026,3365,570,1059,569,1620,844,455,916,5216,806,321,433,3135,709,479,2428,2723,
预付款项(万元),16519,15718,14608,14068,14052,14011,14688,14340,14340,13500,14265,13723,12932,12425,17979,17834,15478,25165,14406,14285,13674,13001,14039,13510,12471,11728,36393,26880,26207,17458,30435,13142,4285,85122,23075,2607,1715,1438,1316,5720,23103,5193,4723,5764,3261,1876,1721,2291,1182,522,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,0,0,
应收股利(万元),1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,220,220,--,0,--,0,0,0,--,--,--,0,35,0,0,0,0,0,
其他应收款(万元),--,32595,33382,32989,31696,31588,299479,293987,287543,34996,33938,35112,40364,53950,86896,87652,108305,121764,146849,150819,147613,173850,119592,176915,177644,136539,31480,24598,31514,34903,38570,50270,43144,43030,47653,52600,38186,17991,16530,15169,25400,23511,26044,22008,17047,13441,16978,919,536,1606,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,
存货(万元),3138056,2113597,2321103,2231592,2243168,2050643,2196211,2117979,2202993,2159810,2334187,2236019,2184402,2196058,2385370,2425676,2399104,2310980,2115135,2019581,1946261,1877807,1930806,1845012,1825628,1003809,1101959,1059738,1027874,999072,619211,589897,512877,402579,405954,397577,274303,265078,244580,145700,21099,21882,40295,37517,36924,33122,33343,31997,26718,23570,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,0,0,0,0,0,
其他流动资产(万元),49876,124205,77439,42830,28178,76222,80915,79525,123970,189935,165886,146050,100180,154476,190419,181519,105832,114029,101818,86228,153031,104561,87305,82776,113039,127977,103581,98941,73660,64194,53614,16129,15750,11378,31734,23734,15234,15234,15208,14,--,200,--,0,--,0,1664,882,31,0,
流动资产合计(万元),3530172,2634901,2790294,2442106,2486534,2287926,2740660,2738497,2875075,2679511,2897069,2556129,2581403,2630982,2918083,2852275,2752831,2802192,2557605,2420306,2472856,2284790,2226389,2180005,2200321,1328936,1325317,1261432,1235560,1174240,787968,742846,662558,705415,608845,577039,476498,412049,318264,228968,158505,83260,86727,89100,76825,83803,74419,57826,41087,35251,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
可供出售金融资产(万元),--,32308,32318,32318,32318,33130,31276,31346,31702,29408,30254,30331,30420,27562,27669,23458,25167,25167,20136,--,--,--,--,--,--,--,--,--,--,--,8951,10266,11629,11063,10621,10424,17209,19346,15694,22507,18258,13077,31384,40088,37723,61135,241,318,170,172,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
长期股权投资(万元),18978,18916,20064,19100,17369,17510,20357,18498,18773,15482,15688,15666,15706,14090,11836,11846,18426,18549,18121,41949,37245,40267,29004,31754,31758,37554,29602,37396,41254,45594,51932,61313,55824,19661,32274,32132,28476,25239,20269,20528,7125,7569,8191,8500,8940,9009,12123,8361,8804,8791,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
投资性房地产(万元),40681,41061,20707,20370,20615,20860,21105,21349,21594,21839,22205,22455,22705,22955,23393,23641,23889,24326,24577,24827,25076,25326,84726,85328,85993,84689,107608,108505,109402,110299,120257,50189,50664,50700,49597,46914,43094,43475,37037,37353,37668,37984,38274,38589,38905,39220,39535,39850,40165,40481,
固定资产原值(万元),--,10715,--,10510,--,10825,--,10730,--,11003,--,11194,--,11083,--,10648,--,10319,--,10328,--,9916,--,10566,--,10772,--,11282,--,11099,--,10407,--,10696,--,11547,--,10925,--,9225,--,8987,--,9007,--,8744,--,9137,--,9063,
累计折旧(万元),--,5920,--,5651,--,5734,--,5531,--,5522,--,5468,--,5133,--,4836,--,4638,--,4580,--,4236,--,4203,--,4060,--,3890,--,3403,--,2881,--,2497,--,3081,--,3021,--,2871,--,2644,--,2593,--,2474,--,2404,--,2277,
固定资产净值(万元),--,4795,--,4859,--,5090,--,5199,--,5481,--,5725,--,5951,--,5812,--,5681,--,5748,--,5680,--,6364,--,6712,--,7392,--,7696,--,7526,--,8199,--,8466,--,7904,--,6353,--,6343,--,6415,--,6270,--,6733,--,6786,
固定资产减值准备(万元),--,136,--,136,--,136,--,136,--,136,--,136,--,136,--,136,--,136,--,136,--,136,--,136,--,141,--,144,--,144,--,145,--,145,--,150,--,158,--,136,--,136,--,136,--,136,--,136,--,136,
固定资产(万元),--,4659,4627,4723,4832,4954,4997,5062,5165,5345,5483,5589,5692,5814,5623,5675,5502,5544,5675,5612,5580,5544,6108,6227,6332,6571,7009,7248,7316,7552,7756,7382,7493,8054,8249,8316,8018,7746,6533,6217,6112,6207,6321,6278,6138,6134,6221,6597,6530,6649,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,305,305,305,305,2205,1058,26,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
无形资产(万元),1338,1411,933,962,1007,1103,502,506,373,342,351,442,435,464,408,416,442,478,438,446,457,476,479,509,539,570,531,553,575,598,535,446,454,453,416,429,435,396,405,412,420,430,440,450,460,471,481,491,501,511,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
商誉(万元),1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1199,1199,1199,1199,1199,1499,1499,1499,1499,1499,1499,1499,1199,3338,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,
长期待摊费用(万元),610,714,617,791,897,1004,971,1073,1175,1276,1291,1145,1162,1241,1336,1405,1341,1101,1160,1229,1124,1072,1129,1064,1084,1235,1702,1564,1324,1399,1231,1489,1384,1029,575,303,340,155,--,0,--,--,--,0,--,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
递延所得税资产(万元),62486,62431,35342,40563,33510,34765,47729,47014,40406,36878,36057,31686,21370,21126,21790,17378,14180,12974,10028,5916,4069,3974,5385,4949,3775,5664,6911,6550,5950,5555,4090,3636,3381,4898,5308,5338,3664,3664,1824,1673,1271,1230,1830,1911,1732,1215,1319,1367,831,1036,
其他非流动资产(万元),395278,389197,381853,400024,390503,383936,87096,86896,86593,86396,96434,74787,88630,32250,32250,32250,102940,74552,82990,82760,9140,38382,39143,39128,5703,32481,10000,10000,10000,10000,--,23734,23734,51026,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
非流动资产合计(万元),570351,551857,497621,520011,502211,498421,215194,212905,206941,198127,208923,183261,187280,126663,125465,117228,193047,163852,164285,163899,83851,116202,167439,170425,136650,170268,166766,174072,177047,182195,196251,159953,156060,148383,108540,105354,102733,101221,85099,91988,74153,69797,89739,99116,97198,120483,63219,60284,60301,60940,
资产总计(万元),4100523,3186758,3287915,2962117,2988745,2786347,2955854,2951402,3082016,2877638,3105992,2739390,2768683,2757645,3043548,2969503,2945878,2966044,2721891,2584206,2556707,2400991,2393828,2350429,2336972,1499204,1492083,1435504,1412607,1356435,984219,902798,818619,853798,717385,682393,579232,513269,403363,320957,232658,153057,176465,188216,174024,204286,137639,118110,101388,96190,
短期借款(万元),14950,19800,9800,35800,36000,40850,25900,37900,37900,32900,30690,15900,15000,22500,24500,14630,26080,96080,126080,126450,129000,50450,91350,129350,138300,159350,274000,290330,260200,226901,193421,205963,209713,224450,105700,93000,102000,104700,131820,124920,45220,45220,38920,41970,35070,39320,30600,29300,33600,29100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,0,
