报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),107227,120384,55590,73912,77919,152980,82028,65380,59989,69803,52451,57015,47451,103790,60978,79160,60812,60631,56902,61222,71190,78937,71073,74036,90977,78598,57206,58069,61276,94285,56382,85291,69554,71699,80012,74126,58458,51183,27115,14622,18232,21740,33721,42266,39975,21900,22458,18150,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
交易性金融资产(万元),280,--,--,--,--,--,--,--,--,--,--,--,1050,1050,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,0,--,0,--,0,--,--,--,0,--,0,36,36,36,36,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收票据(万元),48183,72189,82681,98708,67591,56555,19194,39371,8286,1868,609,2255,15474,3621,2098,3381,2852,6797,1305,3748,1738,797,449,3376,7645,4383,1766,3912,1061,1899,1320,2421,9892,9463,544,1042,11952,10998,14966,15422,18573,20542,17592,9244,11789,15923,13804,7629,
应收账款(万元),86027,81057,193564,77327,104341,96247,125484,84801,123703,73516,85248,62644,78942,68761,62636,45452,49507,41533,45221,34826,69531,58247,56867,48128,60502,54790,49284,25665,35899,28613,22644,17464,18858,17402,22964,15125,11751,11522,18225,10913,14168,11006,9027,6004,9374,8815,8974,9072,
预付款项(万元),970244,993348,988062,972159,814997,642706,656928,621902,419911,277501,136072,133417,21657,16794,19137,21208,22348,27879,29349,26340,26856,31310,32071,30797,49867,38041,27954,19823,9165,13298,38353,28143,7190,7858,23497,21384,17935,14991,11811,9008,27493,24485,22182,17998,9887,10104,9820,10107,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,61,61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60,60,130,--,0,30,30,30,0,--,90,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
其他应收款(万元),33758,32352,32584,26231,17894,17003,16466,14929,14582,13362,27416,28013,10410,6730,6552,4826,5371,3723,3671,3809,8321,8536,5136,5026,9287,8144,6510,5985,7462,9104,3297,4099,24710,19142,4166,3583,7288,5722,6892,7272,6858,4725,3197,5766,5256,9582,7402,5836,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
存货(万元),356119,277353,280198,283295,285096,264670,313879,264921,263678,253692,243584,227551,276541,275684,260483,256908,258171,245257,253055,254888,245121,246480,239862,238833,180316,194257,207040,213407,198208,147444,121536,106400,120408,122792,99651,113060,112583,108245,103592,109221,88552,93146,60916,60209,59612,44306,48763,56188,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
