报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),70903,84913,77189,66004,49834,34236,28907,42069,26904,8334,11377,11128,8625,4418,4824,17570,5773,3734,6244,14453,12752,8605,18682,9922,9510,13131,24813,29130,33496,35199,34724,36141,1959,2612,4275,2044,291,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,100,--,--,--,500,--,--,--,--,1000,--,5002,3190,1145,1200,300,120,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),10599,25989,34157,33627,23716,22613,25461,15519,15971,6437,4654,2132,2370,4,27,24,420,531,313,1550,294,51,163,213,124,45,127,71,43,12,44,120,30,293,380,105,0,
应收账款(万元),216330,204122,174866,161305,177103,135266,103084,112318,105532,69359,47595,64337,66411,11919,11874,13398,14641,15405,11352,11099,11941,10192,11920,10426,15786,9108,9786,7871,6935,6580,6110,7820,7372,6270,4902,2998,2454,
预付款项(万元),57228,61499,36742,35713,26356,19266,29757,9465,9561,14006,6792,5304,8733,3500,4053,1932,5308,7639,8352,5463,13681,11033,15482,5185,3957,4000,4442,2674,1553,1900,1287,437,352,113,109,26,33,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,545,545,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),3428,5015,2405,3263,2809,2097,2023,3123,45649,45609,47011,7517,11771,5987,21261,18760,8161,738,4001,10179,538,1454,1859,2740,273,1840,1298,548,290,187,619,443,507,488,522,578,204,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),99326,89339,94670,89529,99910,101200,83842,70265,55552,46326,41327,41362,44956,12524,12781,12111,14882,19464,18891,19911,17610,18925,15197,15458,17289,17296,13020,9497,8893,9127,9999,7096,5264,4289,3285,2177,2516,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),17350,15374,5004,4312,1971,2551,2987,2798,1049,672,449,1188,2327,1541,1584,3147,--,--,--,--,177,674,500,4500,0,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),475164,486251,425032,393755,381800,317230,276060,255558,260717,191287,159750,132967,145193,40892,56404,71945,52375,48656,50352,62956,57113,50934,63804,48444,46940,45420,53486,49791,51212,53005,52782,52056,15484,14066,13472,7928,5498,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),3147,3147,4647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1696,1696,1696,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),298,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),3729,3000,--,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,1696,1696,1696,49,49,49,49,49,49,49,49,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,3294,2007,--,--,--,--,--,3864,3920,3952,3983,3988,--,--,--,--,16153,16266,16379,16492,0,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,5726,--,5820,--,3625,--,1582,--,1264,--,14533,--,15526,--,15337,--,27159,--,26309,--,14033,--,13668,--,12241,--,6682,--,1539,--,1401,0,1287,1181,0,0,
累计折旧(万元),--,1251,--,1359,--,1273,--,1000,--,892,--,2430,--,2465,--,2095,--,3133,--,2466,--,2331,--,1856,--,2301,--,843,--,687,--,617,0,543,459,0,0,
固定资产净值(万元),--,4475,--,4461,--,2352,--,582,--,373,--,12103,--,13061,--,13242,--,24026,--,23843,--,11702,--,11812,--,9940,--,5839,--,853,--,784,0,744,722,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),4430,4475,4411,4461,1225,2352,4364,582,345,373,394,12103,13025,13061,13106,13242,23530,24026,24017,23843,11563,11702,11612,11812,10859,9940,5982,5839,2840,853,823,784,761,744,722,387,281,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14523,13892,12147,10690,24123,22840,7480,5210,3467,483,141,47,1463,3011,2522,1998,1569,1230,196,14,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
