报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),46,46,2365,--,--,--,--,--,--,--,175,370,1037,--,10835,10168,11067,11872,13951,12069,11822,11601,12007,12030,10607,10060,12292,11885,10340,10257,10280,8425,10842,8539,8737,7356,7427,7975,5041,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),2425,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),20074,7300,6832,33992,46882,36530,34331,196624,29227,38754,356,27550,24007,45107,827,814,1023,1155,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),244868,244986,245949,288776,321191,309199,237754,361511,348719,328789,299537,123184,110914,109595,31944,30261,29798,33161,33517,34023,32542,35918,35410,33219,37063,42934,49799,53184,54976,54352,54446,53535,54775,54622,22087,22177,20725,27528,19373,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,39279,57001,54307,54379,53702,57147,42150,34132,32138,18344,14963,14714,6593,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),14978,14306,26391,24409,27302,23188,15441,36525,37252,34254,35094,11788,10548,7929,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,129,132,134,137,139,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,5930,--,5549,--,5058,--,3853,--,3738,--,3769,--,3370,--,43224,--,40730,--,33343,--,32920,--,18944,--,12826,--,13124,--,12513,--,11980,--,11747,0,11501,11099,0,0,
累计折旧(万元),--,3476,--,3354,--,2955,--,2278,--,1935,--,1742,--,1446,--,8598,--,7267,--,6204,--,6409,--,6566,--,6327,--,6479,--,6045,--,5856,--,5426,0,4982,4583,0,0,
固定资产净值(万元),--,2454,--,2195,--,2103,--,1575,--,1803,--,2026,--,1924,--,34625,--,33463,--,27139,--,26512,--,12379,--,6499,--,6644,--,6468,--,6124,--,6321,0,6519,6515,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38,--,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),--,2454,2183,2195,2007,2103,1749,1575,1661,1803,1937,2026,1850,1924,38039,34588,34146,33452,33333,27139,27534,26512,13615,12379,9267,6499,6550,6644,6509,6468,6276,6124,6212,6321,6512,6519,6515,7061,7672,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,474,4453,5023,6118,5774,11985,11746,11619,15121,14352,12979,9847,2910,1454,691,684,864,709,773,678,627,611,151,9,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,62,197,213,215,282,688,713,--,--,--,11,--,59,0,--,--,--,--,4,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),2043,1414,4715,3094,2173,1097,1032,905,1010,1046,2805,2898,2996,3102,9090,9155,9171,9233,9264,9355,9418,9475,9527,9564,9592,9630,9663,7077,1609,1614,1629,1470,1473,1482,1490,1499,1516,553,526,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),295061,295061,294365,299222,209554,209554,208084,273,273,273,351,351,351,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),3343,4167,20519,17628,9954,9175,10059,11351,6660,6615,9907,9641,6711,5263,239,228,252,290,331,373,377,352,328,182,55,46,48,54,46,51,3,--,--,--,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),4684,4271,592,477,359,843,1766,1499,1111,1002,1231,1156,1083,1083,148,143,147,215,986,812,688,631,180,169,259,300,139,136,120,251,39,41,149,148,17,17,111,71,50,
其他非流动资产(万元),6733,700,--,--,--,1600,--,--,--,--,--,--,--,--,117,27,71,23,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),368782,361653,405765,401330,305728,301262,295278,94279,82098,77130,69669,42823,38252,25893,48297,48922,49156,49682,50110,50352,50475,48588,38770,36645,32162,26322,19369,15366,8976,9069,8812,8343,8611,8629,8646,8646,8293,7694,8248,
资产总计(万元),613649,606639,651714,690107,626919,610462,533032,455790,430817,405919,369206,166007,149167,135488,80241,79184,78954,82844,83627,84375,83017,84506,74180,69864,69225,69256,69168,68550,63951,63421,63257,61879,63386,63251,30733,30823,29019,35222,27621,
短期借款(万元),12569,12826,27755,41274,44614,39068,21950,14350,1900,--,--,--,--,--,4200,5400,5770,7800,7300,7358,4918,4918,4318,1230,--,--,--,0,--,--,--,--,--,--,10600,9900,11000,13900,11200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,1310,2182,1918,2552,2713,2657,2532,1678,2067,2368,1257,99,99,227,335,386,722,444,--,--,--,320,320,1164,0,1000,1572,
应付账款(万元),--,45187,--,37740,30459,41046,37172,45732,44448,37838,38365,41749,36650,31633,7341,5966,5122,7642,8173,8817,9135,9608,3504,3034,2330,1739,1974,2104,1754,1560,2514,2111,1809,1763,1550,2257,2257,1747,2336,
预收账款(万元),97,81,1066,941,999,1347,1517,1129,812,895,279,521,453,65,550,158,22,105,141,142,81,205,161,176,57,382,393,250,195,171,476,659,661,609,497,561,660,2918,2139,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),3085,5657,3526,3614,2311,3895,1248,1557,1624,2662,1700,1719,1635,2223,658,667,669,781,744,632,687,723,726,727,641,509,472,492,487,620,522,440,448,490,400,422,380,315,358,
应交税费(万元),5012,5518,2505,3160,2288,5537,4360,1813,1704,3716,2917,2488,3823,5245,394,290,605,403,-780,-870,-719,-352,-769,-885,1080,1482,1379,1133,-113,502,186,370,589,1099,393,459,532,327,134,
应付利息(万元),17,16,--,46,56,51,21,14,1,--,--,--,--,--,8,10,13,18,15,10,9,9,29,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付股利(万元),5237,5237,--,5237,5237,5237,5237,3920,3920,3920,3920,3920,3920,3920,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),--,8229,19697,51546,1579,1709,1421,1553,1551,1977,2495,1073,1229,1951,1217,47,21,6,246,281,314,371,486,479,356,375,160,166,231,97,95,34,146,262,106,11,93,2819,671,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他流动负债(万元),9789,9512,5112,5743,5573,5176,14670,15003,18017,16142,12264,12996,12966,11460,205,228,176,202,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
流动负债合计(万元),86890,92262,105345,149300,93116,103067,87596,85071,73977,67150,61941,64466,61985,58679,16491,15316,15111,19614,18372,18048,16491,17850,9710,4860,4562,4713,4713,4532,3275,3395,3794,3614,3654,4542,13867,14775,14922,23026,18410,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3230,2930,2930,2730,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),68,82,95,109,123,137,149,157,--,--,--,--,--,--,391,394,399,404,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税负债(万元),53,68,80,90,47,51,108,--,--,--,--,--,--,--,70,74,80,85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2872,2555,2158,1366,308,309,22,20,--,0,--,--,--,--,--,--,0,0,0,0,0,
非流动负债合计(万元),3121,3150,175,199,169,188,257,157,0,0,0,0,0,0,3691,3398,3409,3219,2872,2555,2158,1366,308,309,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),90011,95412,105520,149499,93286,103255,87853,85228,73977,67150,61941,64466,61985,58679,20182,18715,18520,22833,21245,20604,18650,19217,10018,5170,4584,4733,4713,4532,3275,3395,3794,3614,3654,4542,13867,14775,14922,23026,18410,
实收资本(或股本)(万元),151520,151520,151520,151520,79769,79769,79769,8019,8019,8019,3948,3948,3948,3948,17680,17680,17680,17680,17680,17680,17680,17680,17680,17680,17680,17680,17680,17680,8840,8840,8840,8840,8840,8840,6630,6630,6630,3237,3237,
资本公积(万元),73985,73985,73985,73985,145736,145808,144714,217559,217559,217559,219918,33011,33011,32933,33299,33299,33299,33299,33299,33299,33299,33299,33299,33299,33299,33299,33299,33299,42139,42139,42139,42139,42139,42139,3524,3524,3524,3215,2759,
减:库存股(万元),825,825,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,1552,1552,1552,1552,1491,1491,1491,1491,1222,1222,1222,1222,985,985,985,985,675,675,675,675,383,383,383,574,320,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),2600,253752,285347,273410,278187,253529,198237,141066,127539,106855,81865,63202,48943,38681,7528,7937,7902,7479,9912,11300,11897,12819,11960,12492,12440,12321,12490,12054,8712,8061,7809,6610,8078,7055,6329,5511,3560,5169,2893,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),228839,480301,513274,502657,505509,482442,425911,371166,357348,339193,307519,101797,87092,76822,60060,60469,60434,60011,62383,63771,64368,65289,64162,64694,64641,64522,64455,64018,60676,60026,59463,58264,59732,58709,16866,16048,14097,12196,9211,
少数股东权益(万元),294800,30926,32920,37951,28124,24765,19268,-604,-509,-423,-254,-255,90,-12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),523639,511227,546194,540608,533633,507207,445179,370562,356840,338770,307265,101542,87181,76810,60060,60469,60434,60011,62383,63771,64368,65289,64162,64694,64641,64522,64455,64018,60676,60026,59463,58264,59732,58709,16866,16048,14097,12196,9211,
负债和所有者权益(或股东权益)总计(万元),613649,606639,651714,690107,626919,610462,533032,455790,430817,405919,369206,166007,149167,135488,80241,79184,78954,82844,83627,84375,83017,84506,74180,69864,69225,69256,69168,68550,63951,63421,63257,61879,63386,63251,30733,30823,29019,35222,27621,		
  
