报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),82570,87890,96102,86162,66890,62437,72529,52715,46673,48164,89534,87778,57826,73426,71366,35703,41553,37936,80716,72954,65472,36639,46071,51528,57932,33425,55860,56177,58331,35538,46846,46004,24604,27625,60651,14619,38233,48897,82546,89353,43796,39436,31836,30212,32061,39069,30929,26581,18355,19139,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,0,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,0,0,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,0,31,30,32,36,21,16,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,--,0,--,--,--,--,0,
应收票据(万元),--,--,300,--,--,30,51,1395,1258,1551,1551,816,2020,69,--,--,192,192,--,0,70,70,--,--,--,0,--,--,--,2847,3710,--,0,--,2,62,10,10,--,500,0,13400,--,0,0,9750,--,0,0,4000,
应收账款(万元),78896,73549,84834,80574,63386,75960,72001,80478,61078,60285,68177,70228,56145,49226,37491,54594,42447,39713,43869,44066,56298,47387,50755,38649,36432,48417,34213,26294,41042,38490,25395,14368,23614,19617,12442,14738,14701,14882,19014,21240,20586,4400,18303,28211,23895,7917,22334,24690,25085,11776,
预付款项(万元),3275,2684,9543,9732,2764,6565,10714,745,398,1119,748,528,485,473,307,337,396,332,8663,6290,10423,1321,5271,4878,1477,1372,29521,39399,35156,36308,38747,35551,31824,33362,84308,127550,127525,113606,135736,92936,67554,65774,44751,37148,28466,9134,2613,1022,41472,35805,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,0,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,0,0,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,0,0,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,0,0,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1869,--,--,2958,--,--,1379,1440,900,900,900,900,900,9349,900,900,900,900,900,--,0,0,--,--,--,0,--,--,--,--,0,
其他应收款(万元),--,5798,10176,5403,5624,5491,4074,4702,4160,4046,4546,4352,4213,4014,9901,10942,11378,10914,6921,9913,7072,6492,7676,6946,6865,6492,7584,8490,6655,5763,20030,3643,3919,4235,3010,1998,1916,1712,4605,3004,3081,2893,723,597,674,325,868,319,426,408,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,--,0,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,--,0,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,--,--,--,0,--,--,--,--,0,
