报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),37075,39938,55457,74984,11907,19511,38906,46609,48702,38027,70588,74402,27196,39004,27003,41256,11446,2824,3824,10049,4175,6158,6401,5202,5637,6725,7670,11355,13736,10417,14416,27019,34807,45811,57074,61031,35749,21740,29357,27177,29847,28008,28433,37641,47121,57157,38889,44047,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,52,52,303,7090,10783,10307,--,0,0,10980,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,153,430,--,--,--,--,--,5,9,34,28,
应收账款(万元),545,540,535,549,803,730,171,182,71,67,42,31,66,30,129,147,1,1,1,1,71,53,32,59,148,57,75,81,82,76,91,77,57,92,54,55,673,57,172,54,51,561,387,772,7956,6723,9318,5953,
预付款项(万元),173,173,163,173,1017,972,972,972,1640,1641,1829,1507,1352,800,1357,1038,774,1146,728,868,777,595,852,880,2739,4098,14212,13155,11280,27178,25655,10226,1822,1562,930,1525,3917,4032,1902,3428,712,1152,1773,1208,7151,9458,2714,1334,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,0,318,902,--,377,329,281,232,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,4,--,--,--,--,0,58,0,
其他应收款(万元),45280,38010,19675,16451,50158,23616,24560,24210,38778,34168,31088,26792,32968,16596,16128,15923,5827,5978,6606,4510,6629,6486,6020,6946,23343,24068,23639,23736,30398,33480,26979,41714,45235,43453,45214,46920,52655,74612,55078,56804,63567,60525,60744,55611,56133,61336,55618,64115,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
存货(万元),37989,37989,38011,37970,104044,103884,103182,102712,105032,104630,104124,104120,107041,115281,111923,114528,106211,102216,99224,96599,77466,78796,91457,78896,67490,67396,69504,71049,84054,91541,100316,83385,77617,71421,69700,60581,53628,46887,47050,43617,43245,27174,28189,16726,5274,6356,4624,5487,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
一年内到期的非流动资产(万元),1119,26119,27137,27137,3937,3937,3937,3937,11395,3937,3937,3937,4358,4358,4358,4358,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,23,0,46,0,
其他流动资产(万元),888,888,771,790,1036,1036,1036,1036,1595,1111,1154,1184,1786,2150,2150,2150,1946,2309,8519,8519,1197,1202,1202,1202,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
流动资产合计(万元),136450,157038,155449,172338,174732,155893,174922,181769,209275,185411,214593,213802,174767,178219,163049,179399,128205,116573,120903,122547,90315,93291,105965,93186,99357,102344,115100,119377,139549,162691,167457,162420,159537,162338,172972,170111,146622,147481,134041,131132,137729,124510,130308,122266,123663,141038,111300,131945,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),11155,11155,11155,17356,15897,16467,16467,16467,16167,16687,18171,18171,13024,13024,12824,12824,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5187,7462,7700,16182,17651,--,0,0,0,0,--,--,--,10711,7950,10210,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,3000,3000,3000,3000,
长期应收款(万元),--,--,--,--,770,637,507,377,545,86,86,86,--,--,--,--,2290,2290,2290,2290,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),3235,3235,3014,3014,3287,3287,3287,3287,3784,3598,3705,3705,3749,3749,3942,3942,6829,6855,7082,7082,8214,8232,8294,8344,8817,5317,4917,4917,5201,5800,5800,5800,5801,5201,5201,4701,37970,38343,38195,38129,43255,45557,44800,52539,27212,25514,18824,24983,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
投资性房地产(万元),29429,29429,29614,29806,30679,30870,31061,31253,31433,31624,31815,32007,32185,32372,32560,32747,31788,31953,32176,32284,31969,32109,32300,32490,23657,24068,23711,23739,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),--,14974,--,14968,--,14230,--,14228,--,19937,--,19920,--,19668,--,19647,--,20677,--,20487,--,20069,--,20487,--,23375,--,18840,--,11092,--,10869,--,10573,--,10903,--,11121,--,10379,--,47822,--,47041,--,79005,0,52749,
累计折旧(万元),--,7832,--,7603,--,7303,--,7044,--,9288,--,8539,--,7875,--,7144,--,7265,--,6381,--,5973,--,5423,--,4920,--,4278,--,3875,--,3421,--,3227,--,3025,--,3044,--,2632,--,8123,--,6253,--,23938,0,22032,
