报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),61296,62533,33964,88452,38018,88249,54099,57896,34954,21197,10562,11192,12066,15603,13193,12452,20035,15049,14404,14577,17320,24364,16729,22661,31383,33084,37736,5502,4676,1601,3309,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1053,4560,229,220,2188,3861,713,1340,1034,1442,1709,794,1200,1340,1721,3403,1482,2700,1226,1143,806,1285,247,1236,799,1839,469,785,1178,440,99,
应收账款(万元),161656,136086,196258,117817,102523,99136,72023,70371,56768,53390,44185,43159,39005,38665,33655,31723,26656,9806,10376,10782,9260,8924,9970,9945,8788,6965,8830,6426,5352,4431,3882,
预付款项(万元),10036,2550,43159,7140,10231,4909,9040,7092,9883,2927,2279,1480,3333,961,583,361,526,468,1520,765,772,746,1927,4935,3335,3499,262,251,435,167,164,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
