报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),59721,69870,54461,94984,95820,44266,13134,13298,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),4250,2149,1840,1840,2819,1040,--,290,
应收账款(万元),83666,67575,39902,10785,14589,11011,12900,6512,
预付款项(万元),196,287,241,230,455,735,281,404,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),145,139,2093,2228,227,659,24571,13638,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),14,14,14,21,617,26,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),31761,13288,11732,12014,11926,6853,6843,4919,
流动资产合计(万元),179753,153322,110283,122102,126455,64590,57729,39060,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),4710,4710,1460,1460,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,717794,590075,435060,--,303926,--,--,
累计折旧(万元),--,81205,66434,40935,--,25009,--,--,
固定资产净值(万元),--,636589,523641,394126,--,278917,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),628042,636589,523641,394126,399695,278917,242050,83978,
在建工程(万元),70357,4937,119720,162807,120806,112301,41428,144819,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),6883,6927,5104,3333,2664,735,621,119,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),2291,2330,14,24,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),--,--,--,0,1,2,2,1,
其他非流动资产(万元),21927,22793,27945,25031,18015,23594,18305,15273,
非流动资产合计(万元),734210,678286,677884,586781,541181,415549,302404,244190,
资产总计(万元),913963,831608,788167,708884,667636,480138,360133,283250,
短期借款(万元),--,--,--,--,--,40000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,852,--,--,--,--,--,
应付账款(万元),33259,61417,65510,38188,36045,3892,17924,41389,
预收账款(万元),--,--,--,43,--,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),63,57,231,53,51,101,33,0,
应交税费(万元),184,308,368,480,539,268,314,177,
应付利息(万元),744,681,769,700,716,665,442,316,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),43103,42984,4041,10587,545,11132,7447,211,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),35616,31140,28562,20013,15300,13500,11350,5200,
其他流动负债(万元),51,28,90,--,--,--,--,--,
流动负债合计(万元),113020,136614,100421,70064,53196,69559,37510,47294,
长期借款(万元),484952,444110,458310,423810,421210,295050,231700,168700,
应付债券(万元),--,--,--,--,--,--,--,--,
