报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),31335,16272,9880,16761,31044,26962,16430,21849,16488,21025,19269,18418,16820,23852,25470,21421,27978,24076,35468,40810,24746,36270,41093,47690,50000,61558,31979,33450,39451,46736,35582,57802,107045,47073,37547,37844,3959,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,85,--,--,--,--,--,--,--,--,--,97,--,--,--,1657,3862,3965,2509,--,--,3776,11641,8326,9709,8253,7740,--,651,0,2000,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,184,240,4350,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收票据(万元),15172,19601,28097,27631,20113,21815,7608,6927,1909,2336,2488,1649,5145,2322,--,10850,40,2918,2757,130,540,71,46,46,166,--,--,--,--,0,--,--,--,0,100,0,0,
应收账款(万元),31953,32836,30201,43194,32569,35614,45604,50159,54935,60074,72102,76479,68239,57988,50330,52662,17325,26700,21359,18424,25857,25033,23882,18987,49655,35574,44748,42055,64082,62820,46116,32812,39507,39759,39396,9072,1660,
预付款项(万元),3850,2737,5115,2232,5677,4158,1746,793,1211,2116,2687,2034,1768,7288,2339,1163,8027,6047,5983,5203,2233,2069,3686,4252,27135,27686,31756,24898,32242,24803,33708,53100,73786,33414,23308,38247,22553,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他应收款(万元),28061,2802,2257,2768,2390,389,1725,592,310,719,828,1448,3198,1337,1400,1587,1631,1631,2047,1831,1304,1725,2937,2960,8373,2164,5704,6858,6821,7894,7133,7703,220,621,3609,13133,949,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
存货(万元),11486,22968,23769,20719,39267,26408,40646,35825,56701,40069,34389,32348,54513,49362,48250,36025,64646,41619,32965,25086,22233,27045,21619,23136,38226,35147,42218,43241,54360,47670,44516,21895,9708,12686,23202,24792,14015,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
