报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),27147,22874,21519,32973,22772,22737,34524,44291,35097,25871,19091,50639,6267,4711,4468,16123,15462,16584,18618,31093,30123,32917,37664,41265,42096,44238,49092,59966,62029,70280,84883,94232,86882,88896,94106,2226,2783,321,228,402,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2200,3434,3915,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收票据(万元),2122,3113,3511,5092,5018,1844,4308,3126,1121,4607,3734,3488,1674,2415,4217,4596,4743,3571,3277,5703,3487,1478,1821,647,1945,3049,2287,3385,2373,2107,1157,1636,1158,2096,1414,1421,509,0,31,0,
应收账款(万元),109019,114975,108777,108473,88047,100106,93605,97657,99833,88392,88051,87027,75679,76087,72683,72549,66683,66764,68420,62446,63359,62683,58093,55641,49476,47121,39851,39016,37191,31620,25823,23024,20285,19220,18959,16704,15391,11267,5470,1699,
预付款项(万元),12178,8321,7783,7678,17498,10466,9538,8285,9529,10447,9059,8734,10329,5220,3110,4538,1980,2712,1470,1584,4342,6272,6155,4142,5983,4069,4435,4009,7522,6034,4275,1899,3454,2385,1896,1762,1473,485,38,34,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,2,52,49,9,12,276,216,163,134,63,237,99,805,542,495,205,2999,2616,2232,1883,2031,1501,1063,503,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应收款(万元),19030,21778,21995,22498,3275,2844,5155,11804,13784,14492,5372,4952,3076,3027,2135,1581,2246,2271,2166,1258,1877,1830,1973,1377,1981,1846,2202,1739,3367,2799,1371,1755,2590,1609,1279,904,979,604,540,506,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
存货(万元),66258,69087,70597,66505,68398,63023,63858,60275,61169,59438,53708,52290,48996,43787,45267,43464,41172,39255,37371,34913,34192,31063,30288,33030,35058,35611,39913,37744,34365,28767,25611,19734,18214,15703,12805,11837,12368,9940,3792,1383,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
一年内到期的非流动资产(万元),843,843,843,668,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他流动资产(万元),7498,8329,8159,9394,10890,10106,9949,7615,2896,5314,16504,205,7116,7312,--,1165,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
流动资产合计(万元),244094,249320,243184,253281,215899,211126,220937,233053,223427,208561,195519,207338,153189,142607,131889,144027,134763,134806,135399,137131,137442,136479,136092,136908,137081,136428,137986,148858,149463,143839,145003,144311,134084,130972,130961,34854,33502,22617,10098,4024,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
