报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),20133,24291,7231,8993,4377,1518,6084,4717,2447,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),3391,3651,2518,2208,132,160,499,1096,616,
应收账款(万元),20436,20221,21642,23058,20702,16249,17126,10723,7236,
预付款项(万元),470,332,287,379,599,265,159,85,72,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),955,1034,1059,702,535,899,457,467,764,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),19086,13960,11307,10874,9399,10311,8704,6074,3481,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),41,50,21,30,4,--,--,--,--,
其他流动资产(万元),2204,293,--,--,--,--,--,--,--,
流动资产合计(万元),66716,63832,44065,46244,35747,29402,33029,23162,14616,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,5197,--,4970,4839,--,--,--,--,
累计折旧(万元),--,3957,--,3569,2556,--,--,--,--,
固定资产净值(万元),--,1241,--,1401,2283,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),1370,1241,1356,1401,2283,2642,2974,2438,917,
在建工程(万元),34,34,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),153,41,40,25,18,22,30,42,29,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),196,156,84,73,266,341,331,397,286,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),475,533,555,605,458,386,383,242,75,
其他非流动资产(万元),--,--,--,--,--,--,--,--,185,
非流动资产合计(万元),2228,2004,2036,2104,3025,3391,3719,3118,1492,
资产总计(万元),68944,65836,46101,48348,38772,32793,36748,26280,16108,
短期借款(万元),4400,5000,6265,6500,8506,5800,6020,6130,700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,760,760,--,--,--,--,734,
应付账款(万元),13313,11974,9883,12103,7262,6838,9938,6636,4998,
预收账款(万元),2695,2230,2291,1872,1208,1041,1844,822,6,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),620,950,904,1019,510,453,800,358,423,
应交税费(万元),1089,646,966,1577,1095,320,1514,635,870,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),127,455,223,550,91,12,18,198,164,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,300,300,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),22244,21255,21293,24381,18671,14765,20435,14778,7894,
长期借款(万元),--,--,--,--,--,--,--,300,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),524,561,698,736,485,559,597,271,80,
递延所得税负债(万元),20,22,29,29,36,38,22,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),544,584,727,764,520,597,619,571,80,
负债合计(万元),22787,21838,22020,25146,19191,15362,21054,15349,7974,
实收资本(或股本)(万元),10000,10000,7500,7500,7500,7500,7200,5000,5000,
资本公积(万元),21390,21390,5663,5663,5663,5508,5307,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1237,1237,1237,1237,799,476,476,673,393,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),13531,11371,9681,8803,5618,3947,2711,5258,2741,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),46157,43998,24081,23203,19581,17431,15695,10931,8134,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),46157,43998,24081,23203,19581,17431,15695,10931,8134,
负债和所有者权益(或股东权益)总计(万元),68944,65836,46101,48348,38772,32793,36748,26280,16108,		
  
