报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),138531,108692,128909,16608,18565,15804,10512,12366,11747,5970,10316,9007,8702,10666,10521,11630,16593,7042,8283,6595,5110,5085,8194,9536,7627,12364,5692,9957,4606,5136,4164,2373,3627,3576,3219,2440,3375,2508,3031,1872,3603,5385,2576,1438,3040,1938,2972,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,15,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),25688,18267,25457,77,228,125,642,150,371,391,464,249,301,482,482,265,300,34,516,348,686,182,919,147,433,223,1063,72,927,146,290,1072,47,20,242,228,124,--,504,104,38,154,1156,113,54,--,199,
应收账款(万元),266053,272000,236230,7863,7841,7279,6693,7266,7764,7244,6043,9044,9522,7668,7401,9948,9533,8223,7427,11914,9638,9527,7459,12921,12350,10802,8637,11079,9273,8208,8109,10589,10461,7713,8454,10745,12069,8657,9053,6858,4008,697,3604,2295,1980,1079,2849,
预付款项(万元),54907,61163,60084,1844,1690,588,756,1512,1144,901,1090,817,985,664,1040,6666,7457,1366,1220,4572,1834,1372,1614,4479,3964,2431,2099,1051,1726,2430,2456,240,145,3537,3909,251,205,392,377,452,1873,1167,1135,1397,273,371,434,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,3,3,3,3,3,3,3,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),715,3404,1965,450,736,479,678,1154,843,1071,1478,900,1300,958,527,1232,1005,1597,996,1706,1230,1378,1478,768,2029,1926,1819,837,1298,1431,937,884,765,1051,618,172,387,1965,359,2501,1488,2233,2157,3054,3943,2747,197,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
