报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),630026,472034,406369,455161,221425,206595,265208,298863,234334,218313,284555,151338,146715,118070,120860,145813,213866,199253,228961,231805,372420,132540,140714,125075,105235,141441,137466,145235,90213,110217,76436,55921,53368,80662,26812,58863,56207,38244,33869,60444,88029,91457,49771,53708,82934,47837,36984,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,2066,7161,1019,1019,1106,1106,7081,1318,54,2673,904,382,--,0,848,407,--,--,--,--,--,0,--,0,--,0,--,--,27,--,0,0,0,0,0,0,
衍生金融资产(万元),5160,3761,1214,691,892,2755,534,--,121,464,929,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
应收票据(万元),111271,107756,120090,109238,89029,64901,71438,43290,58296,77915,129579,109368,105657,75965,101482,86514,82811,63544,75944,131398,110183,90302,106343,101539,69274,90885,92775,100560,48368,64786,38151,37095,64019,47167,38908,28208,21673,21635,11012,24291,32216,43657,71730,20060,19306,18247,7838,
应收账款(万元),102299,165512,75124,109322,96784,101859,82012,83841,73298,106889,51102,92531,76700,91542,37886,67172,46212,70188,34800,44694,45539,51262,36579,46423,30007,46803,26822,66483,47337,67260,35898,77106,45748,51422,31541,34515,42562,68184,32643,77458,67011,65538,43733,55467,35880,37296,30195,
预付款项(万元),15841,33725,5975,34498,15925,34620,13825,65464,44874,39612,19895,41220,64967,18004,9428,89038,63920,67084,23333,57303,52227,104744,66477,220484,149867,57976,64840,174210,116881,109962,70446,86122,91730,67480,19608,24822,21148,22177,23262,25157,17988,37146,27827,35114,12212,9397,5373,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,0,0,
其他应收款(万元),45854,38956,37128,45712,38812,44522,45603,49277,42656,31642,20717,30753,40123,137802,133183,170716,22817,29907,50194,33119,20230,31042,20554,21694,16247,10730,7885,14573,10755,12490,5443,8394,5603,3733,4022,7163,6652,6596,6203,11553,8617,6681,5131,4684,5508,8732,3495,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
存货(万元),385657,381891,413421,310441,332507,407755,392811,289499,351219,343118,330892,399024,438746,536125,586950,471159,489446,530593,604881,673947,811233,871511,945683,626082,640118,564195,526633,368935,387007,328830,335781,274812,238140,195721,177600,158159,149140,153404,208896,248852,259392,244076,196915,129826,96424,113495,95848,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,0,0,
其他流动资产(万元),6947,8344,10219,11006,10572,14175,27933,4769,6207,5870,6302,5936,7442,10194,13152,8252,2176,1937,2133,1981,2472,4545,2302,1035,1238,3139,1016,148,47,25,41,11,25,15,14,7,23,--,--,--,0,0,0,0,0,0,0,
