报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
货币资金(万元),3286,3599,694,6672,6191,2560,5783,1697,3299,3643,1543,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,5000,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),3560,4682,6406,6589,5921,7638,4954,5836,3597,3125,2771,
预付款项(万元),640,1894,228,237,543,1082,995,436,264,202,722,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1167,1030,1105,1374,1389,1186,1393,1313,1348,1128,1155,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),2457,1348,689,627,1116,1189,1274,1266,1393,1070,1713,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),7459,6120,6318,2379,2445,1722,1896,1956,1089,1396,1058,
流动资产合计(万元),18569,18673,20441,17879,17606,15377,16296,12504,10991,10564,8960,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),2367,2325,2253,--,2302,--,--,1833,1649,1531,1194,
累计折旧(万元),1686,1654,1564,--,1344,--,--,1070,976,782,509,
固定资产净值(万元),681,671,689,--,958,--,--,763,673,749,685,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),681,671,689,811,958,748,758,763,673,749,685,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2154,2127,2201,2894,3610,3235,3607,3900,3986,4512,6115,
开发支出(万元),--,--,446,--,--,--,--,--,--,--,--,
商誉(万元),2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2776,
长期待摊费用(万元),871,863,873,766,782,547,672,648,479,564,850,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1313,1142,812,1431,715,906,964,705,445,413,395,
其他非流动资产(万元),394,423,--,146,--,374,448,218,675,421,--,
非流动资产合计(万元),8117,7932,7728,8754,8771,8516,9155,8940,8963,9366,10820,
资产总计(万元),26686,26604,28169,26633,26378,23893,25450,21444,19954,19930,19781,
短期借款(万元),--,--,--,--,--,960,960,--,1500,1500,3600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),591,586,280,259,604,285,432,669,1765,1777,1476,
预收账款(万元),733,1183,1063,806,1032,683,620,312,111,243,158,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1093,1186,1312,802,1212,688,748,673,68,71,95,
应交税费(万元),2314,2309,2529,3730,2186,1752,2063,1220,1054,1054,1775,
应付利息(万元),--,--,--,--,--,6,0,--,--,3,66,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1875,2465,2975,3319,2894,1533,1413,1876,747,914,1047,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),493,468,313,352,821,2602,2638,1322,--,--,--,
流动负债合计(万元),7100,8195,8471,9268,8750,8510,8874,6072,5245,5562,8216,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,125,276,426,577,652,727,878,1028,1330,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,125,276,426,577,652,727,878,1028,1330,
负债合计(万元),7100,8195,8596,9544,9176,9087,9526,6800,6123,6591,9545,
实收资本(或股本)(万元),4073,4073,4073,4073,4073,4073,4073,4000,4000,4000,4000,
资本公积(万元),3810,3810,3810,3768,3720,3695,3672,3183,3183,3183,3183,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1083,1083,1083,636,636,617,243,177,67,67,25,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),10621,9443,10607,8612,8772,6398,7912,7260,6557,6059,3027,
