报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),3268,14430,737,2126,1802,1515,566,964,398,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,2,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),4196,4030,5384,5998,3334,2236,1792,1696,468,
应收账款(万元),8760,7375,6698,6579,4888,5328,5304,3761,1948,
预付款项(万元),472,295,537,208,178,229,151,51,41,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),98,130,167,82,121,145,145,198,28,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),4668,4034,4013,3963,3977,3701,3045,1359,1003,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),12448,3630,375,913,924,449,2001,23,800,
流动资产合计(万元),33911,33925,17912,19870,15224,13604,13005,8052,4687,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,13696,--,12073,9584,--,5032,--,--,
累计折旧(万元),--,2764,--,2290,1594,--,1107,--,--,
固定资产净值(万元),--,10932,--,9783,7990,--,3925,--,--,
固定资产减值准备(万元),--,61,--,61,--,--,--,--,--,
固定资产(万元),12252,10871,9794,9723,7990,4256,3925,2770,2212,
在建工程(万元),1109,875,333,163,63,2377,1126,124,33,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),999,1007,1015,1008,514,188,192,172,178,
开发支出(万元),--,--,--,--,--,--,--,--,--,
