报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),26926,13131,20796,16553,13754,6808,6582,4340,6665,8930,9993,14111,11655,11765,13093,14628,18982,18486,21528,20874,22994,24152,25426,26692,28122,28170,31283,34234,36488,3747,5859,1701,1409,637,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,2500,1430,5700,--,1100,--,1150,1740,700,2864,500,3500,1100,2400,1100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),8424,6503,7302,8985,6858,4451,6916,5507,4679,1711,3045,5259,4426,3042,3864,4018,2540,3235,4348,3378,2388,2661,2313,2236,3208,2398,1823,1687,2460,1443,2639,2270,1094,756,
应收账款(万元),45086,68457,41621,42822,48829,23381,23292,22983,24175,23529,23323,21046,22900,23976,22171,21795,22370,20560,19280,18689,17318,18154,17259,14201,13773,15505,14020,9633,7977,7309,4585,4420,3832,3279,
预付款项(万元),11167,18451,14055,11816,4990,3509,3054,3624,2645,2635,1877,1625,1882,2577,2460,1645,1672,3922,3452,4290,4569,2886,3009,3724,1704,4139,3454,1794,1562,3722,2310,2572,1333,1261,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,5239,5525,3768,3981,840,1011,1257,1057,1024,1064,966,954,1034,1165,988,771,629,505,769,814,777,561,426,434,561,405,1517,365,586,401,511,1319,885,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),137667,123463,134295,113870,105885,26910,21898,21781,21963,23134,22841,23282,20237,20305,19962,19841,17508,16784,17099,17012,17389,17009,16132,14783,14321,11004,10662,10312,10393,9561,9540,9064,8779,6715,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),6644,362,573,264,340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),240100,238105,225596,203777,184636,67000,62752,60643,62923,61663,65006,66789,65555,63798,65115,64016,63843,63616,66211,65012,65471,65640,64702,62062,61562,61776,61648,59177,59244,26367,25335,20537,17767,13531,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
