报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),35291,10327,14104,26214,10101,16119,15129,19740,29221,17392,26991,25437,35301,71589,21119,20824,20518,13417,15161,17444,18725,16646,21316,21579,31041,37831,71324,12351,9484,9220,6026,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),160,53,22,--,--,18,17,16,102,66,--,362,--,--,--,--,--,684,316,113,12,53,24,--,318,376,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3148,2580,2595,2828,2241,1218,535,464,278,843,495,312,577,935,381,208,88,488,167,211,460,177,355,325,689,763,888,1084,244,600,176,
应收账款(万元),51130,42517,42241,36030,46260,32719,46013,44386,40662,31779,32751,26653,24319,21020,20876,16200,20904,13162,18884,14256,16413,17329,17701,14808,11112,9933,12712,11195,6769,3276,8088,
预付款项(万元),3872,3573,15594,9333,8237,6991,7810,4037,4674,1783,1514,1928,1114,590,2244,2241,1368,1214,1102,958,1086,1434,3207,2113,996,1330,1073,986,1008,455,751,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31,54,108,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),10896,11228,8891,8714,9299,8118,9129,7012,6228,7107,5946,4308,2025,1237,1460,2247,1417,1075,860,774,1068,1065,2244,3379,3463,2449,5085,3493,1479,466,643,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),28649,33958,26168,30827,24566,26867,21814,26348,20896,24890,20736,24033,20381,23769,21793,23534,18482,22042,19366,20635,20490,19260,20324,25714,21701,15870,16086,22344,15043,9848,13621,
