报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),6015,9182,5197,8549,9942,19382,8292,8727,9198,5125,9789,9533,8776,25408,33217,36351,40558,41370,45085,31971,42502,13975,13422,14413,14714,14206,20110,17505,24747,24661,15887,18094,16235,7858,10057,8268,9645,7392,12031,10814,10308,8856,12048,8555,6269,3047,4289,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,100,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),5894,2996,5992,8165,4880,3128,3480,2987,1422,3979,4654,2664,3325,2686,2760,3882,4247,2344,1586,713,2109,2152,1184,1872,2105,2030,1610,691,1167,1141,387,569,313,613,528,542,25,601,261,523,350,335,350,228,541,200,441,
应收账款(万元),15311,17145,13256,11706,13293,13400,12817,14265,12161,13460,12153,14628,10974,10248,10286,9768,9038,11404,13877,15072,13417,12569,10072,9493,8105,7870,7931,10450,6202,4782,5182,5674,4212,3885,4647,5192,4348,2508,3656,4621,5327,4305,4452,4911,2661,2366,1451,
预付款项(万元),4597,2677,2236,1083,1146,472,556,661,1595,1044,984,1297,1609,900,1979,1415,1523,1317,3447,3393,3229,1979,3686,3784,4862,8695,8617,11543,12011,2110,5284,2686,1584,276,1184,1348,1198,750,1289,1210,1381,1518,1141,1059,1485,1661,37,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,--,
