报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),24861,16470,18602,23822,19447,16285,13655,9588,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),2311,690,1579,1811,169,621,307,361,
应收账款(万元),46222,45354,38877,41903,39061,30892,23655,17836,
预付款项(万元),1125,2434,1109,1011,540,379,398,224,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),3444,3161,3168,2079,1710,4269,1321,1296,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),43327,30934,25640,20957,14197,13611,11066,9182,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),15306,26885,362,274,337,37,--,100,
流动资产合计(万元),136597,125929,89336,91859,75462,66093,50403,38588,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,23330,--,22983,19950,16661,--,--,
累计折旧(万元),--,5933,--,5216,3999,2824,--,--,
固定资产净值(万元),--,17397,--,17767,15951,13837,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),17398,17397,17474,17767,15951,13837,13932,4390,
在建工程(万元),2532,1938,1185,995,1369,1186,0,1811,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3247,3214,3211,3230,3252,2390,2442,2494,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),198,197,197,176,227,260,219,141,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1695,1642,1513,1483,1127,793,509,342,
其他非流动资产(万元),6500,6000,--,--,--,535,--,--,
非流动资产合计(万元),31570,30388,23580,23651,21925,19000,17103,9178,
资产总计(万元),168167,156317,112915,115510,97386,85093,67505,47765,
短期借款(万元),--,--,--,--,--,--,8900,3050,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),8989,8611,8091,6868,5095,3138,2421,2902,
应付账款(万元),31593,26090,22209,26721,21653,16173,15107,7967,
预收账款(万元),28917,20520,14986,12998,7086,7307,4189,3233,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),729,781,681,1016,834,269,741,633,
应交税费(万元),451,347,95,1459,1954,1717,2500,2716,
应付利息(万元),--,--,--,--,--,--,18,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),1053,1095,813,845,294,454,150,296,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1000,1000,600,600,220,240,--,--,
其他流动负债(万元),--,--,--,--,--,--,30,110,
流动负债合计(万元),72732,58443,47476,50507,37135,29298,34055,20906,
长期借款(万元),--,--,900,900,1500,1720,2000,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,1972,--,2009,2062,2050,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),1945,--,1999,--,--,--,--,--,
非流动负债合计(万元),1945,1972,2899,2909,3562,3770,2000,0,
负债合计(万元),74677,60415,50375,53416,40697,33068,36055,20906,
实收资本(或股本)(万元),16001,13334,10000,10000,10000,10000,5910,5910,
资本公积(万元),47005,49672,21121,21121,21121,21121,9770,9770,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2616,2616,2616,2616,2212,1875,1477,933,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),27867,30280,28803,28356,23356,19030,14293,10245,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),93489,95902,62540,62093,56689,52025,31450,26859,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),93489,95902,62540,62093,56689,52025,31450,26859,
负债和所有者权益(或股东权益)总计(万元),168167,156317,112915,115510,97386,85093,67505,47765,		
  
