报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1109,3943,3013,2988,849,1611,5213,2252,2464,3158,21156,25510,12477,6845,2425,6889,7113,8162,7629,10364,5846,8527,6291,11300,5044,4865,2843,3631,2684,2760,5069,6173,5248,3041,13432,18200,24070,25764,24877,19904,9479,1965,2459,2459,2326,2615,5162,7673,5698,2821,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),--,2748,234,1470,672,262,2801,2286,2017,728,578,1484,1414,658,1239,748,1342,2898,689,668,471,283,808,1608,1430,927,2826,1077,806,1132,1253,353,372,2327,2171,7040,5956,3945,9387,5670,1583,3063,2626,1144,1513,3434,3043,2357,1373,4912,
应收账款(万元),--,14278,18702,19025,18274,18341,21551,20599,21279,19427,20284,20274,23536,22572,32232,30892,57671,59842,50280,50995,50124,48918,56520,56559,55598,54385,57797,55764,54132,53228,60714,61351,62308,61056,65107,64590,68822,66296,70744,72144,74670,73003,74628,72512,72918,74176,71064,72513,72165,73579,
预付款项(万元),15611,13491,14004,16802,14604,13822,18925,17073,19449,15890,21213,17603,16005,17132,17684,18447,23876,23368,16136,15830,14777,12998,18111,15340,15091,17653,18736,19531,19933,18607,20842,19182,23623,25605,26962,24790,25893,27626,23809,25439,21763,23818,34180,31984,33077,38048,32824,35778,33332,34876,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),--,--,8045,8698,8658,8666,7247,7023,4269,7223,11363,10836,5462,6353,10204,11470,22493,22624,34084,28765,31572,28181,26809,29736,26994,25394,27011,25668,29305,26588,31308,30835,30203,28939,32725,32502,32361,32550,41380,39956,42049,42535,44269,45232,46262,47364,50276,55487,52070,51580,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
