报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),8424,8272,9369,10808,8453,8393,8341,8623,6927,12043,22962,21937,20299,21298,24968,23971,22866,28655,25716,24504,31637,34153,63097,61744,61610,63885,65877,65083,62507,64252,64477,66332,72610,69510,69944,70818,6317,5731,5304,2631,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),4909,5606,5761,6631,11154,12004,9339,5499,10624,7427,10482,8371,10772,13999,8863,8786,9906,9871,7003,6416,6824,7700,7354,7807,6472,3195,5383,5538,6423,6556,6417,3298,2454,8354,5064,3993,2891,3503,1804,1263,
应收账款(万元),29382,23872,25040,21557,22602,15937,18903,18693,18739,16067,18427,16931,17113,12918,16763,16450,15109,12126,14433,15350,12658,8522,10580,10018,8784,7850,8729,8358,9126,6287,7559,7378,7206,5051,6503,6453,6316,4165,4227,4492,
预付款项(万元),481,767,670,680,759,478,1203,951,3147,470,2566,1852,1764,1453,1980,1862,2503,2157,2256,1644,1982,2668,4380,4280,4153,3927,4087,2608,2281,1483,1587,69,325,68,105,154,373,376,94,111,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
