报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),104447,73842,97348,71547,68681,56573,62898,72922,45606,50933,70585,64602,42029,46547,51304,51837,49152,48783,59038,64138,56590,91460,88317,65191,85932,84032,87958,85773,103176,129927,58441,71191,91193,95261,103433,110980,126489,144746,97108,79377,75153,66113,55909,47575,69558,66632,69658,61840,75885,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,1,6,2,3,0,0,77,48,490,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,399,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),2650,2295,2003,2015,1855,1859,2350,3736,2865,1026,1611,1123,496,1458,970,1023,892,866,1473,1493,1746,2911,1977,1972,4845,5709,5471,8756,14619,12506,7102,5201,9001,3673,4804,4595,10429,8794,2078,2341,3039,4103,7984,2621,7968,1773,2363,2319,570,
应收账款(万元),16363,22184,21528,24494,15904,20617,19568,20128,21259,17804,14475,9146,21443,7221,8884,7457,22397,4965,5736,5755,16762,6838,7115,6808,12520,6976,4882,5314,9646,5108,4535,5660,13691,12284,12701,11448,9282,8486,13032,7865,7479,12304,11919,13358,8991,10655,22179,16174,21223,
预付款项(万元),6678,12785,12477,13551,15889,16449,10456,11612,5929,10882,8840,7703,4417,10388,11054,11263,4031,11384,11303,8686,3979,16657,9394,10090,3228,12693,9801,18511,5396,11415,43316,42245,21668,13517,64499,63630,61135,15492,9753,10289,6066,15210,18102,19931,12745,93623,84768,57980,54089,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,0,0,
