报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),708,3144,2445,2152,3609,1246,3738,5960,2789,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),4447,4879,1790,1926,711,582,2371,3913,2655,
应收账款(万元),3799,2551,1167,1029,1349,1153,2938,1755,46,
预付款项(万元),2381,1522,2128,2551,3801,1085,371,82,381,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1316,1306,1323,1323,1085,869,1010,544,400,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),3781,2520,2545,2149,2558,2641,2238,818,1563,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),973,863,718,914,623,418,204,676,440,
流动资产合计(万元),17405,16786,12114,12043,13737,7994,12871,13749,8274,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1923,1923,1923,1923,1923,1923,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,1923,2688,5159,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,49300,--,45581,38273,--,28276,--,--,
累计折旧(万元),--,15828,--,13742,9826,--,4277,--,--,
固定资产净值(万元),--,33472,--,31839,28447,--,23999,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),32117,33472,31072,31839,28447,24423,23999,10177,4575,
在建工程(万元),27831,25245,24739,23135,14899,8427,4000,8686,4816,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),28443,28546,28650,28709,28641,27885,15581,15359,14192,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),121,85,83,24,274,88,75,71,155,
其他非流动资产(万元),100,100,100,100,135,200,4600,--,--,
非流动资产合计(万元),90534,89370,86567,85730,74318,62945,50177,36980,28898,
资产总计(万元),107939,106157,98681,97773,88055,70939,63048,50729,37172,
短期借款(万元),21500,21900,27900,26850,24740,11240,12000,6000,3100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),487,--,--,--,--,--,--,--,--,
应付账款(万元),5183,5061,4190,4720,4242,2545,2750,2655,999,
预收账款(万元),312,73,119,118,163,238,82,--,19,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),373,334,433,305,273,298,195,79,55,
应交税费(万元),1437,1480,517,616,792,759,1520,1475,1728,
应付利息(万元),29,29,41,49,44,35,22,16,6,
