报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),24357,58340,137733,23427,8490,6227,3507,8150,4821,2995,1019,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),42842,36407,15216,15677,12422,14811,18682,14216,8843,5895,3924,
应收账款(万元),57211,46664,37664,35393,35421,36355,20982,15393,15460,15216,13938,
预付款项(万元),1199,1218,1164,511,578,507,517,699,646,433,435,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1707,1458,1323,851,486,544,476,441,369,345,514,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),27085,21958,19063,15279,13234,12494,11630,11109,10769,10307,10146,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),35000,33200,--,659,485,424,395,270,270,223,158,
流动资产合计(万元),189401,199244,212163,91797,71117,71363,56189,50279,41177,35413,30134,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,733,762,791,850,908,
固定资产原值(万元),--,78385,--,74766,--,43375,31375,29236,--,24128,19690,
累计折旧(万元),--,19524,--,16840,--,13380,10482,9432,--,6523,4685,
固定资产净值(万元),--,58860,--,57926,--,29995,20893,19804,--,17605,15005,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),60338,58860,57236,57926,35619,29995,20893,19804,20010,17605,15005,
在建工程(万元),44669,29295,13243,5323,11989,8058,307,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
