报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
无形资产(万元),1292,2128,2172,2242,1516,1576,2391,2430,2472,2517,2701,1964,1979,1994,2008,1298,1308,1318,1327,1337,1347,1357,1367,1377,1387,1397,1408,1418,1420,1430,1440,1451,4814,4844,4873,4947,4974,5003,5033,5193,5225,5255,3558,3572,3592,3609,3630,3651,3678,3692,
开发支出(万元),527,443,336,264,122,112,477,413,352,276,604,1039,716,550,406,--,--,--,--,--,--,--,120,120,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
长期待摊费用(万元),750,746,--,--,--,--,11,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
递延所得税资产(万元),1835,1759,895,895,1664,1660,2161,2161,2549,2746,1311,995,987,996,1649,733,699,709,675,617,600,534,530,530,530,530,302,302,302,302,1981,1981,1981,1981,2159,2159,2159,2159,4646,4646,4633,4633,143,143,143,143,137,137,153,179,
其他非流动资产(万元),63,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
非流动资产合计(万元),12897,16276,15504,18838,15973,16063,22378,22691,23452,28376,27999,27574,27971,28631,29579,19851,20481,21128,21871,22312,23036,23697,24141,24610,25004,25542,25922,26559,27252,28014,30917,31683,37955,38757,39354,40056,40747,41408,45337,46570,47393,48178,44418,45150,45531,46313,48358,49022,48793,51662,
资产总计(万元),90711,83890,82218,81489,80849,82755,80479,77391,79853,88879,86447,83631,81393,87387,91912,44809,44067,46211,46078,46961,45057,50147,48434,47427,45428,47357,44387,43691,45587,45937,48951,50920,59169,57455,59449,56968,58820,56928,59542,56959,61704,60357,69109,68561,71450,73728,75355,75841,75546,81634,
短期借款(万元),--,--,--,--,--,--,14525,14025,14025,19325,19025,5400,6000,7000,8000,14000,13500,13500,14500,13500,12500,14500,12500,11500,10500,10500,5500,4000,4500,6500,6500,4500,12600,22600,16500,22500,27087,27087,24970,23070,20930,18119,15840,15780,16567,16667,17670,17950,19260,22010,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付票据(万元),--,--,--,1786,3583,4818,3608,1629,1131,850,547,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,900,900,3000,5000,3943,2220,2426,2206,2000,2000,3200,3200,3000,3259,3010,2500,300,300,
应付账款(万元),--,--,--,13345,11603,12114,10873,10405,13703,15647,14749,14770,14373,17412,10747,2851,2497,4894,2955,2887,2751,3136,3058,2811,2530,3446,3225,2698,2781,2380,2231,2622,2888,2637,2341,2172,2552,2440,2668,2657,2921,2831,3414,3582,3600,2475,3170,2407,3204,4585,
预收账款(万元),10913,9211,11207,9796,9290,7613,11874,16031,15560,9807,11369,12939,10410,9816,12912,2246,2053,1661,1418,2807,1385,1621,2085,2053,1366,1212,2485,2178,3083,2682,2126,2222,1594,1213,2398,1980,2483,2288,1693,1842,1328,1911,3704,2168,3216,1987,587,1202,743,468,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付职工薪酬(万元),408,403,234,204,206,434,380,434,472,657,365,422,382,478,419,350,253,260,254,198,212,174,159,172,157,162,166,205,173,161,99,81,58,188,167,159,370,522,215,188,156,162,140,118,59,70,60,29,22,38,
应交税费(万元),2167,1197,665,295,2549,3859,1448,555,688,1973,692,452,83,1701,426,278,233,263,133,19,182,185,-101,-429,-853,-752,108,102,189,213,305,342,435,559,673,586,583,441,583,656,691,602,374,54,237,303,216,156,332,518,
应付利息(万元),--,--,--,--,--,--,21,21,22,30,28,5,9,12,6,15,27,27,25,23,24,28,--,--,--,--,--,--,--,--,--,--,4,8,9,19,37,62,4,26,251,169,--,0,--,--,--,--,--,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他应付款(万元),--,--,1125,2072,1657,1622,2317,914,828,8208,8111,19761,19683,19628,30111,30080,30166,29745,30400,30673,30687,32013,36636,36858,37242,37557,35190,36808,36217,34221,32205,34304,33137,21387,25123,15130,11349,10119,9617,7608,4166,3856,4713,3203,2296,1832,2101,1991,2101,2542,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,34,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,2537,2551,2760,3360,3360,4060,2000,3000,3000,4200,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,25,--,25,0,
流动负债合计(万元),33211,27465,27153,27498,28888,30460,45048,44014,46430,56498,54886,53750,50939,56047,62621,49820,48729,50349,49686,50105,47741,51657,54338,52965,50942,52125,46675,45991,46943,46158,43465,44072,51615,49491,50211,47546,48404,45179,42175,38253,34980,32202,34145,31466,32335,30652,28839,29268,28986,34662,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1897,2397,3197,3997,3997,3997,10453,10208,9936,9762,9883,10385,14162,14423,14579,14735,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
预计非流动负债(万元),--,--,--,603,636,670,1637,917,892,879,817,863,864,901,846,877,803,874,877,731,667,301,543,543,543,543,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
长期递延收益(万元),626,646,667,583,603,623,644,664,684,705,725,745,766,786,192,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),3,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
非流动负债合计(万元),629,649,667,1185,1239,1293,2281,1581,1576,1584,1542,1608,1629,1687,1038,877,803,874,877,731,667,301,543,543,543,543,0,0,0,0,0,0,0,0,1897,2397,3197,3997,3997,3997,10453,10208,9936,9762,9883,10385,14162,14423,14579,14735,
负债合计(万元),33840,28114,27820,28683,30128,31754,47329,45595,48006,58082,56428,55358,52569,57734,63659,50697,49531,51223,50563,50837,48408,51958,54881,53508,51485,52668,46675,45991,46943,46158,43465,44072,51615,49491,52108,49943,51601,49176,46171,42249,45433,42409,44081,41228,42218,41037,43002,43692,43564,49397,
实收资本(或股本)(万元),14642,14642,14642,14642,14642,14642,14642,14642,14642,14642,14642,14642,14642,14642,14642,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,10500,7000,7000,7000,7000,7000,7000,
资本公积(万元),32916,32916,32916,32916,32916,32916,32916,32916,32916,32916,40222,40222,40222,40222,40222,11042,11042,11042,11042,11042,11042,11042,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7511,7511,7504,7504,7504,7504,11004,11004,11354,11354,11354,11354,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
专项储备(万元),167,143,124,98,103,88,68,49,79,58,65,77,66,55,19,14,7,6,4,1,1,1,9,4,-3,5,2,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,1562,1562,1562,1562,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
未分配利润(万元),6275,5204,3846,2278,190,484,-13637,-15217,-15141,-16242,-23311,-25067,-24566,-23810,-25399,-26264,-25908,-25507,-25049,-24542,-24080,-22650,-23715,-23727,-23763,-23115,-20770,-20875,-20035,-18995,-14049,-12881,-11954,-11573,-12257,-12731,-12593,-12099,-7372,-6209,-4885,-3482,2159,4208,5897,9165,9066,8894,8727,8651,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
归属于母公司股东权益合计(万元),56871,55776,54399,52806,50722,51001,36860,35261,35368,34245,33213,31470,31959,32705,31080,-3113,-2763,-2363,-1908,-1403,-942,488,-4068,-4086,-4128,-3473,-1130,-1238,-398,642,5589,6757,7684,8064,7381,6906,7045,7539,12234,13397,14715,16118,21759,23808,25496,28765,28983,28811,28644,28567,
少数股东权益(万元),--,--,--,--,--,--,-3710,-3466,-3521,-3448,-3195,-3196,-3134,-3052,-2828,-2776,-2702,-2649,-2577,-2473,-2408,-2299,-2378,-1995,-1929,-1838,-1158,-1062,-959,-863,-103,91,-130,-100,-39,118,174,213,1137,1312,1556,1829,3269,3525,3735,3927,3370,3339,3338,3669,
所有者权益(或股东权益)合计(万元),56871,55776,54399,52806,50722,51001,33150,31796,31847,30798,30019,28273,28825,29653,28252,-5888,-5465,-5012,-4485,-3876,-3350,-1811,-6447,-6081,-6057,-5311,-2288,-2300,-1356,-220,5486,6847,7554,7964,7341,7025,7219,7752,13371,14709,16271,17947,25028,27333,29232,32692,32353,32149,31982,32237,
