报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),291230,236481,200631,229310,217861,164908,247238,195683,414615,325258,239439,228050,312791,211547,275156,321198,262180,390312,175354,240764,213759,194705,190637,148311,187139,158073,287655,126711,299187,81700,80064,167539,110038,66708,96249,125043,63885,44088,21061,22616,20286,29819,56055,25436,23182,17213,22606,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4277,--,--,--,--,--,--,--,--,--,--,--,2200,10000,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),30411,10103,45796,46710,22806,28063,16811,17792,28197,49634,35425,33881,65114,47799,41028,59419,56218,38415,36556,33498,39136,39023,22194,23830,16310,12199,5443,9044,4451,4863,4998,2855,1989,1752,1153,815,788,1166,1527,267,320,2348,1062,1803,1530,159,110,
应收账款(万元),58145,32553,29011,37409,38666,40901,36146,37039,35047,38660,51321,79264,82894,109038,87301,108835,89964,114321,67071,78671,74401,92878,42295,62830,48173,108094,92329,99330,108393,62392,33429,41624,36979,32716,31161,50494,45999,37635,34350,58012,47564,41996,33353,37608,26890,29943,22987,
预付款项(万元),30357,26444,22484,21780,29866,14822,15761,19346,21775,24721,17110,45605,48643,29345,24975,36868,30045,30281,16177,91688,50627,19306,18031,45184,58611,62139,32789,69887,38357,73239,34875,177849,147188,119988,87993,240056,14993,23817,20134,21803,21554,16260,13838,15074,14265,11674,8044,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,841,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,36,95,2633,8181,5206,9072,8151,5899,4946,4356,2735,1453,1239,1025,1852,1263,0,379,126,29,0,--,--,--,--,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58487,97287,107318,107318,107318,107318,8437,8437,8437,8437,9001,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,12272,21272,
其他应收款(万元),20493,27817,22339,25020,14185,15873,14238,20382,16507,21713,18919,22785,18948,15637,16887,17973,10371,11673,10536,27671,22812,48381,35163,45996,42982,42013,37172,42109,27547,24153,11550,12124,7362,5667,7449,8904,37999,7189,5890,18197,11523,6863,4970,5182,5761,5946,7314,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
