报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),179531,281935,225453,380662,195348,196635,185134,208117,121897,148591,149292,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),12960,3172,39312,111093,3156,3843,86899,55001,52512,30794,25848,
应收账款(万元),138650,99589,96900,114777,205918,107133,117602,104020,76408,80969,47097,
预付款项(万元),24066,22476,19563,20103,33993,33226,31679,27398,9653,28690,24989,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),2731,2429,2138,1850,1555,1261,678,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),95570,86786,97823,81204,84981,96941,77505,103843,106503,65483,49343,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),136044,123110,127268,118837,89952,94223,98405,84286,84352,46718,45301,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4663,65681,83735,13358,2376,2218,1765,157,--,--,--,
流动资产合计(万元),594214,685179,692192,841883,617279,535480,599668,582823,451323,401244,341869,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),45170,31870,25870,25870,--,--,--,--,23,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),83294,74270,70825,71178,85807,86633,91009,128535,80040,53615,24225,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2480,2527,2573,2620,2666,2713,2806,2993,3179,3366,3618,
固定资产原值(万元),--,185390,--,181005,178200,169794,164941,--,--,--,--,
累计折旧(万元),--,58115,--,52317,49513,46341,40754,--,--,--,--,
固定资产净值(万元),--,127275,--,128689,128688,123453,124186,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
