报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),186741,204784,216795,108024,124910,165719,191206,241862,115125,199372,179698,210025,239360,73815,66894,72755,75776,97495,78200,79274,87728,112931,155005,60365,61603,71319,72032,87783,119145,68001,67205,27620,35086,30802,31634,36179,37249,32951,36046,26616,30828,30561,37491,38990,25788,25700,29093,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
交易性金融资产(万元),13097,16277,14402,14946,16047,12149,7148,10352,9938,12275,7923,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,10,0,8,6,655,792,1836,94,160,86,532,32,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收票据(万元),39109,41790,41645,33073,29078,31427,39130,37178,37073,41109,51409,37743,34180,25920,29329,25587,36378,34371,41544,28586,25701,26823,32948,30102,26374,29518,33486,24377,17429,21071,23780,15189,10201,12750,14379,10427,6328,10900,9813,4608,6668,10632,11453,7337,5571,7052,6636,
应收账款(万元),135289,109836,91120,89927,70102,59975,52416,121152,120559,124718,119104,143772,134447,53392,52460,60175,56558,50564,40971,47920,42089,40083,32407,35588,30060,28545,22038,30864,28552,31960,23159,31328,28917,30304,22068,28828,17574,20598,13051,18846,18512,19381,14156,20676,15124,15635,17772,
预付款项(万元),10927,8624,2611,9461,8359,7924,4366,16449,13871,19027,14190,16407,16774,10213,3336,6802,5806,5470,3414,6234,4713,4069,3096,11350,8340,6992,5114,7763,6213,5319,5172,5134,4266,4560,3693,4303,3299,3415,3299,3997,3547,2509,1369,3745,2716,1780,2018,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收利息(万元),210,--,--,--,--,--,--,--,--,842,654,1018,407,--,--,12,8,142,--,422,251,201,--,482,270,227,54,615,405,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
