报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),114557,113746,80842,112629,99047,131846,94192,102823,80736,104005,72381,75546,70223,93109,79762,84592,80175,98485,89061,115739,128077,140946,94015,62011,87627,92341,45593,47283,50778,82749,68701,64766,67036,92237,96597,54773,61087,60581,42981,53816,40488,42930,42899,46224,47299,74489,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),7427,6855,7335,1490,2684,1033,138,506,575,758,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,663,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),34325,45051,33083,34168,36861,49127,36711,47546,48787,69964,53691,49538,32162,44055,25269,39367,21542,39634,21456,27457,26251,41476,30116,34312,24672,36626,24564,30812,28026,21654,16244,18723,23331,33632,11702,9719,9038,23344,17582,11598,18062,37892,18769,24813,10310,21642,
应收账款(万元),135276,107313,132095,124957,126283,94421,121973,120642,115967,88295,113682,109016,115717,94451,108986,94527,100987,70101,97523,91641,82815,68897,91006,87385,83532,66996,74091,63370,51776,47032,47014,46879,47358,34577,45547,35055,34711,32825,41554,31068,31331,23804,38479,28262,27963,20965,
预付款项(万元),29174,16380,23816,21488,27508,21728,47659,22879,38770,21314,27372,26470,33846,24550,35368,27750,39632,28643,41372,38842,45566,44159,40183,47236,57749,54366,58589,61237,56483,47386,46228,58131,43509,46938,66316,67093,74706,60460,69654,73537,72162,50042,57370,52350,55321,40408,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),292,309,198,198,148,272,--,135,--,--,0,150,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,32,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1140,0,--,0,--,0,--,--,--,--,--,--,446,254,--,254,
其他应收款(万元),10871,11655,8451,2431,2183,1856,5050,5119,3508,9813,6317,2374,1406,1297,5416,3872,4626,4411,5356,5152,5642,6501,6918,6140,7813,8467,2211,1868,3622,748,4424,4316,2798,2893,2949,2325,3527,3395,4010,3949,3559,3099,3987,3528,4340,2938,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),158396,146371,154514,148840,130607,121844,121662,112812,113064,104264,112150,113072,123704,114983,135052,131189,120752,117093,130604,124081,118242,108367,154379,148871,153424,135304,154787,130533,113527,88046,91058,96698,94968,79580,81759,79350,77115,80369,94885,90076,81745,72124,78734,79153,77658,67868,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),2732,4043,7025,5938,4209,6384,--,--,--,1277,318,816,1537,2234,--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,254,0,
流动资产合计(万元),493051,451723,447360,452140,429530,428512,427385,412463,401407,399690,385912,376980,378594,374679,389854,381297,367714,358368,385373,402912,406595,410354,416617,385955,414817,394099,359835,335103,304212,287615,274809,289512,278998,289889,304870,248316,260185,260974,270665,264045,247347,229891,240686,234584,223808,228564,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),28340,26870,31350,23177,30518,30095,56368,48401,40779,47628,41592,42885,40238,6714,3619,4123,4041,4041,6500,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),12669,12835,9778,9726,9560,9593,9656,9412,13548,12501,12927,11408,8474,8514,10180,7531,8070,8223,8552,8633,8820,9040,14644,12808,12901,13116,13462,13365,13035,13071,12720,12577,12587,12604,12782,12651,10617,10657,10740,10625,10598,5452,5430,5425,5431,915,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
