报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),41903,50424,65439,47886,48456,46868,65394,38893,42439,41637,61775,38379,41661,41021,73676,56071,54583,48766,68317,45068,37572,48367,69719,51739,72695,48774,86048,69089,69089,58720,72522,58533,61106,63474,75114,50542,50820,43208,61353,55815,59411,56169,72941,47301,54776,54379,80444,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),237,300,300,301,301,934,934,936,936,1021,1021,--,--,--,--,87,138,135,155,163,150,151,139,127,128,122,121,124,141,2385,1992,150,131,526,571,148,189,623,558,303,748,799,1107,1198,1251,3841,2314,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,--,--,
应收票据(万元),4005,3289,6290,4749,3355,3216,2861,3192,2265,2986,2340,2916,1825,2232,2255,2323,3797,4177,5396,1969,917,1623,1298,2040,779,1049,1871,1726,1504,1030,1340,1147,1201,947,1027,903,1010,1500,1515,665,1001,755,609,1209,737,364,589,
应收账款(万元),64153,56916,57654,56636,58986,50218,56199,51457,55843,54139,56351,52098,49383,47333,49373,47247,45412,45036,45001,38586,42816,35485,33930,34289,38409,35325,34051,33520,30164,31292,28588,30545,27285,23893,26045,22334,21486,27035,21531,27905,25775,28924,27412,29591,31678,31046,28567,
预付款项(万元),22718,21860,14381,20806,19845,18868,13360,17832,13774,15303,12985,14653,18105,18838,11526,18428,16446,22851,13006,27053,23272,31722,18744,21691,21984,20556,29239,29237,28779,27464,28050,25379,23521,22317,20979,28828,27088,23892,12251,13663,14020,14306,11071,14500,13960,16432,11098,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,--,--,
