报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),525866,528855,613168,458017,419265,923668,905619,427884,385831,373704,529961,624962,170935,141844,239431,180659,142818,149574,217181,112774,136731,152369,190417,139047,146706,165602,232773,169879,183578,245757,263206,249243,253437,10912,26521,14413,13833,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),2927,3632,5199,1434,3957,2981,2967,260,758,1366,1887,372,225,708,1682,614,1194,2120,1286,1129,380,765,1079,115,1097,3704,178,1305,--,10,299,--,200,660,1286,0,0,
应收账款(万元),482366,454515,458035,365283,397015,428294,423155,333986,318839,289664,256500,193473,181183,159963,162691,145512,164605,127636,127728,106217,92857,64585,65065,48337,44838,29337,28234,29839,25513,12653,10641,11325,12727,6506,4497,3401,2440,
预付款项(万元),96034,93250,70274,64740,53017,44786,40403,56054,44150,18891,21919,31092,27219,18636,18647,8861,7163,6827,8820,24293,10895,10442,6698,8525,7968,5102,1511,2921,2194,814,1719,3808,3147,3285,2829,1933,1795,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),2074,566,842,471,489,1354,687,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33,47,292,229,135,250,973,798,--,0,0,0,0,0,
应收股利(万元),903,903,903,--,--,--,--,--,365,665,665,665,665,331,331,--,--,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),152651,157942,106197,111184,87369,128667,56986,86697,58706,27755,25533,18468,27733,12864,11195,10803,9154,7734,8461,30201,20157,3772,3895,3145,2575,2758,2264,1463,3512,362,463,584,342,290,98,785,86,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),208321,180417,128464,150896,104442,64476,43075,86645,60810,44802,34588,53607,46645,36504,27514,36222,28881,24843,19289,20142,17250,17663,12840,23850,22476,24947,10631,15421,12605,7781,4138,6858,6069,5864,4852,1448,2169,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),159290,161435,132968,116362,109274,91324,68287,11515,1300,6150,5000,1100,1100,1100,1370,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),1630432,1581515,1516049,1268387,1174826,1685551,1541179,1003041,870760,762997,876054,923739,455703,371950,462861,382671,353816,318835,382864,294756,278270,249597,279993,223050,225705,231742,275820,220962,227652,268350,281263,271818,275922,27517,40083,21979,20323,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),51046,56743,60412,64100,64982,74461,93741,53521,48269,46983,46683,38909,53541,57243,51383,40414,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),174412,169564,168048,170034,201921,225338,250867,247754,262478,254215,242188,225928,227968,222254,217953,279927,239484,217410,209844,178092,161115,138038,98613,93518,90966,87761,45219,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),534076,539630,501010,365685,354669,233715,233768,215335,204059,208839,189139,159300,155502,142702,143611,132972,155629,155432,150668,109534,109185,102636,101086,91726,87418,87205,81440,72143,64720,7764,3058,2867,2937,3000,0,80,90,
