报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),170028,254261,187390,235350,151968,194560,138485,130339,831068,103119,70927,56266,61741,90498,43521,49781,38558,45742,58084,39056,35401,49769,48525,82447,94961,107718,109510,104513,112294,38823,42040,27215,24047,19262,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),169500,58000,36000,70000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23609,18127,26558,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),101026,92774,89242,97714,83934,72045,86650,82977,61880,33042,32228,34160,19015,24340,14917,12879,12894,16685,11022,16818,19150,11781,7289,7796,9579,8031,15055,7060,3827,5335,4893,3169,0,68,
应收账款(万元),134735,138581,126702,120454,119719,108878,102739,81756,86156,43642,38146,34378,37823,44693,48747,30183,30376,28247,31105,25245,25556,23076,21469,12814,16577,16103,12911,9130,16870,13271,9837,11683,5490,3103,
预付款项(万元),27353,31019,31039,20225,31083,23038,28065,15177,23172,20873,13083,8331,15131,11773,12542,11291,37794,61049,64384,53250,23953,41325,42119,26339,20436,34575,26543,28956,12586,16487,14029,8781,6369,1828,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,153,221,161,189,153,134,107,115,91,88,110,98,83,62,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,33,
其他应收款(万元),1705,1249,1487,1675,2931,3119,3501,3051,2805,1936,1947,1923,2043,1951,72,77,139,108,121,101,243,31,35,10,92,36,54,30,107,371,255,275,696,475,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
