报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),157303,182400,172532,131002,160285,159701,141468,153041,148745,162770,165856,100363,136249,104645,254982,131857,173378,180912,221385,160670,253026,255120,268760,104272,83394,130678,150257,127307,170084,129454,113310,136913,155086,184278,197360,168087,87291,73797,53982,41118,55202,50819,56912,48598,48798,50717,48281,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10000,0,--,0,--,0,--,0,8435,0,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
应收票据(万元),95762,110649,55183,64151,54586,27015,6675,36796,51803,68284,12163,59446,24016,35211,3213,57611,24379,16754,7641,26427,18208,11334,5262,45872,13961,22190,5780,26575,7171,7203,5100,4183,4120,3730,4065,3553,3343,3219,23958,13063,11097,17498,21595,6389,7244,10280,22929,
应收账款(万元),51289,52261,50473,53556,63625,36775,38629,80127,55840,44513,30766,41657,39006,35091,11655,23291,23701,24178,17993,33908,22430,24889,10368,16459,11989,10943,5586,17863,19181,19585,12921,14700,18697,13195,12319,16053,15257,15967,11121,15200,15108,12283,6999,11603,10160,7741,4714,
预付款项(万元),9117,14144,16642,21150,35767,27595,22983,17731,26824,40103,30089,23768,20608,33060,21267,42669,32928,48312,20568,41899,33799,23873,8564,8226,8381,16149,8207,7537,6314,6118,4861,3196,5025,5802,5879,4673,5306,4027,4570,2030,3101,3811,3189,2226,3578,2143,2106,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,0,
