报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),173757,193047,104290,143275,178448,114680,92285,72787,69574,47298,30412,34176,31865,42650,23591,36294,31551,40561,38857,33885,31797,51023,43133,54078,63150,73978,66579,67856,62352,69300,60462,66929,66885,74369,9040,15308,12407,8433,1581,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
交易性金融资产(万元),360,657,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,2000,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收票据(万元),94,363,132,6707,6720,6805,1856,76,8,11,3,35,99,134,358,253,576,976,107,0,45,1056,--,--,--,82,--,--,--,22,--,0,--,10,55,0,0,298,81,
应收账款(万元),47466,42237,39494,40619,36305,32996,34249,31765,26646,26243,29448,31235,37175,37469,37549,38634,38065,32468,35276,37304,34869,26832,31098,22523,17518,15147,14539,11889,12717,14056,13075,14313,10062,9648,7223,7629,7322,7232,5745,
预付款项(万元),25118,15737,31596,18586,23790,12718,24810,8309,18108,10710,10324,11032,17106,8270,5051,7908,5978,4904,5905,4205,2441,1889,4797,6560,7749,4593,7031,4594,5140,7640,9240,6064,5880,3891,3236,2977,2691,4211,1273,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收利息(万元),195,210,150,527,564,352,447,444,473,331,256,127,283,61,--,--,--,--,253,253,253,253,189,53,145,100,--,--,--,565,--,0,--,0,0,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
其他应收款(万元),5799,3139,4094,2963,2412,2053,6030,8647,9485,9086,919,1312,2961,768,1732,1591,2272,1148,1554,1404,2202,1349,1439,1414,1418,784,834,865,841,852,814,779,859,322,432,371,299,127,368,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,138,--,234,--,364,--,--,139,56,416,359,386,365,240,414,503,751,343,254,244,584,167,155,139,606,349,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
存货(万元),26890,25024,24797,25060,23056,21011,23712,23528,24608,23254,22084,23036,22401,17940,23685,24201,27343,23153,25214,23360,22013,18889,20688,20169,20076,19649,20193,19275,21332,16573,19656,13650,14408,11470,13469,12946,12124,9408,7460,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
一年内到期的非流动资产(万元),6483,6003,6186,4276,3257,3166,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
其他流动资产(万元),1599,1621,20842,6465,2152,10413,13730,5915,8013,9182,7305,1879,1297,9020,2701,391,641,427,1883,738,492,205,236,79,97,50,66,56,61,41,--,0,37,0,0,0,0,--,0,
流动资产合计(万元),287760,288039,231582,248478,276705,204195,197119,151472,156915,126117,100750,102832,113187,116449,94669,111506,106425,104002,109049,101149,94252,101553,101995,105234,110540,114748,109483,104949,102947,109800,103590,101989,98376,100294,33623,39385,34981,32315,16856,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
可供出售金融资产(万元),24247,22721,24993,25195,20907,14375,11970,11984,11798,12288,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期应收款(万元),2048,2128,4145,4175,1984,1984,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期股权投资(万元),799,799,--,--,--,--,2000,--,--,--,12782,7062,7062,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
投资性房地产(万元),12878,12962,13023,12931,12766,12843,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
固定资产原值(万元),--,61562,--,61004,--,60696,--,73822,--,73042,--,76206,--,73310,--,59401,--,61398,--,20962,--,20949,--,20680,--,20187,--,19660,--,18211,--,15902,--,15130,0,14800,13640,--,0,
累计折旧(万元),--,17951,--,16601,--,15098,--,14248,--,12352,--,12207,--,11037,--,9868,--,9641,--,8925,--,8415,--,7861,--,6966,--,6194,--,5388,--,4866,--,4194,0,3758,3146,--,0,
固定资产净值(万元),--,43611,--,44403,--,45598,--,59574,--,60690,--,63999,--,62273,--,49532,--,51756,--,12037,--,12533,--,12819,--,13221,--,13467,--,12823,--,11036,--,10936,0,11042,10494,--,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
固定资产(万元),42972,43611,44162,44403,45128,45598,58850,59574,59751,60690,63673,63999,64261,62273,62337,49532,49938,51756,10780,12037,12230,12533,12756,12819,13029,13221,13303,13467,12986,12823,11599,11036,10758,10936,10781,11042,10494,9194,5639,
在建工程(万元),607,428,1162,1067,914,1549,1987,1652,1166,1122,866,920,779,1154,1501,14710,14203,13435,48943,42935,38090,35446,28721,22332,9743,6379,1041,1057,1005,698,927,1130,106,14,2026,13,11,0,630,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
无形资产(万元),10194,10438,8664,8929,8990,8496,6235,6305,6129,6238,6330,8190,8298,8416,8369,7088,7112,7166,7223,7280,7336,7390,7483,6896,6965,6359,6422,6471,6520,2989,6486,3016,2864,2859,2881,2897,2823,496,54,
开发支出(万元),473,309,1585,1058,753,533,658,520,--,--,--,--,--,--,--,--,--,--,46,46,--,--,--,--,--,--,--,--,--,--,21,16,--,0,0,0,0,--,0,
商誉(万元),83165,83165,83165,83165,83165,83165,84696,84696,32141,32141,32296,32296,662,662,662,662,662,662,662,662,662,662,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期待摊费用(万元),1121,1219,1319,991,949,891,863,918,377,394,424,1722,3183,2668,478,501,429,444,88,96,46,53,25,40,48,63,59,72,84,97,89,79,34,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
递延所得税资产(万元),1355,1707,1815,1508,2194,2189,2050,1926,2053,2010,337,325,335,368,328,238,188,240,424,383,374,374,255,322,253,271,153,153,142,142,113,113,81,81,160,160,88,59,48,
其他非流动资产(万元),3328,3688,4492,5598,5096,4045,5865,5017,3451,3358,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39,29,--,0,0,0,0,0,0,
非流动资产合计(万元),183186,183174,188527,189021,182847,175671,175174,172592,116866,118242,116708,114514,84580,75840,73674,72731,72531,73703,68167,63439,58851,56458,49241,42410,30039,26292,20979,21219,20737,16748,19275,15418,13843,13890,15848,14112,13416,9749,6371,
资产总计(万元),470947,471213,420108,437499,459551,379866,372293,324064,273781,244358,217458,217346,197767,192289,168343,184237,178956,177705,177216,164588,153103,158011,151235,147644,140578,141040,130462,126168,123684,126549,122865,117407,112219,114184,49471,53497,48397,42064,23227,
短期借款(万元),114007,107770,32968,18434,19579,25973,32741,30379,43871,27536,19732,24030,15352,13626,13709,25471,13689,11603,13733,2054,2056,7162,624,2629,634,1549,605,816,833,336,199,355,2264,2629,5501,7173,9029,7706,4135,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
