报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),21658,13026,10657,11447,26667,27326,5427,9247,7503,9358,13277,10609,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5250,3656,4167,5953,5638,3599,3783,6478,6414,5282,3199,4286,
应收账款(万元),6113,6384,7750,4502,3563,2863,3325,1509,4873,2168,2006,1751,
预付款项(万元),5953,6187,4859,4559,6527,6840,7839,6553,3160,5410,2728,2420,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1824,1998,2358,108,114,55,69,57,41,23,34,70,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),25348,26252,22447,15869,14223,13947,16553,12700,13937,11673,11104,8724,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1559,1404,640,628,694,594,662,607,219,--,--,--,
流动资产合计(万元),67704,58907,52879,43066,57426,55225,37658,37153,36147,33915,32348,27860,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,450,450,450,450,450,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,115,118,121,124,137,150,162,175,
固定资产原值(万元),--,44097,--,34594,--,25903,--,23535,15362,--,--,--,
累计折旧(万元),--,13404,--,8433,--,7458,--,6566,4902,--,--,--,
固定资产净值(万元),--,30692,--,26161,--,18445,--,16969,10459,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),29972,30692,30042,26161,17850,18445,17619,16969,10459,8280,7388,6677,
在建工程(万元),9139,8343,8345,7985,15954,15083,15816,15628,17255,6161,773,441,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),12915,13048,11520,4860,4894,4927,4960,4994,5127,4897,3089,3171,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),7914,7914,7889,1448,1453,854,854,854,854,854,--,--,
长期待摊费用(万元),147,109,79,13,20,27,34,36,39,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1403,1333,1367,430,493,359,290,208,238,68,40,37,
其他非流动资产(万元),498,337,102,16060,--,--,--,--,--,--,--,--,
非流动资产合计(万元),61988,61776,59346,56958,41229,40263,40145,39264,34559,20409,11452,10500,
资产总计(万元),129692,120683,112224,100023,98654,95488,77803,76416,70705,54324,43799,38359,
短期借款(万元),38817,39930,34880,30040,21890,22740,24186,22346,17731,16112,8690,8172,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3000,3000,--,--,280,--,--,--,--,--,--,--,
应付账款(万元),1571,1495,2249,1341,1311,386,657,791,2032,2416,1698,960,
预收账款(万元),1683,464,754,253,205,332,263,248,442,233,414,1456,
