报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),8295,9283,20983,25801,13145,7084,11014,9555,15137,11041,9867,13182,13432,2503,4846,8576,8994,5941,9919,26584,24184,20346,25148,33248,32101,34795,40911,43003,45319,45652,54026,5025,4788,1704,841,
结算备付金(万元),0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
拆出资金(万元),0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
交易性金融资产(万元),0,95,370,520,668,7790,7688,7119,--,--,--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
衍生金融资产(万元),0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,10,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
应收账款(万元),2,1929,2188,2143,2912,5074,6583,9327,5901,10576,11584,8855,10411,22176,18168,12701,13055,17239,14540,8316,7865,12853,9414,7059,6712,9742,9439,6845,4272,7294,8646,5298,2435,2079,2037,
预付款项(万元),0,0,1,1,1,3,3,9,54,255,510,3006,161,569,802,543,1611,1116,1192,1096,1207,3127,1916,2697,2654,18770,11407,8969,7973,6609,6565,3167,2984,2862,1522,
应收保费(万元),0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
应收分保账款(万元),0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
