报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),607971,668777,687215,616799,653929,809223,900303,801656,1321456,359503,405105,323480,307548,377679,445349,361398,336497,266134,300424,253882,251311,125565,182938,123666,137898,67690,89011,95520,168465,137215,144344,136404,137930,130945,118043,6225,876,501,601,766,973,1343,1356,1709,1590,1398,1469,1403,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,30297,36080,23718,31261,31261,31261,42030,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
应收票据(万元),--,20,--,--,257,848,400,58,--,144,--,--,--,--,--,--,--,12,96,267,731,--,107,95,50,--,--,--,112,22,62,89,--,0,--,0,50,75,--,26,5,44,50,37,14,32,10,0,
应收账款(万元),290591,232929,178518,215400,198273,174613,199166,190161,161346,182614,140553,182323,240173,181346,215633,303109,348882,328348,373290,328837,291428,112742,101733,80311,94569,69527,61373,61872,52851,58267,63948,59986,46302,64101,59352,0,1446,1981,1741,1186,1399,1946,2071,1624,2003,2670,2747,3405,
预付款项(万元),9158,6842,7601,5897,5021,5600,2872,2300,4090,3898,2241,2083,1881,1344,1296,1442,1437,1904,5455,3036,19199,83214,16886,28591,42379,35446,32123,12852,4113,145,109,223,657,193,246,1604,743,783,910,482,338,366,169,333,644,203,207,216,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
应收利息(万元),--,2350,2524,2021,2090,1589,1272,1351,818,561,867,1252,1309,1465,1334,1489,5754,1165,918,948,976,224,656,671,547,596,668,663,749,422,374,380,420,479,467,0,--,0,--,--,--,6,6,6,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
其他应收款(万元),6231,2176,2662,3952,4353,5230,19810,19108,33971,35020,849,2524,2448,722,981,6841,1038,1710,1767,17155,1871,1082,1585,1860,1536,1294,1057,1147,1508,961,1310,1444,896,1185,1010,736,593,576,510,501,478,487,510,485,466,436,483,440,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
存货(万元),92143,86716,71195,55140,41728,36804,34639,28709,33179,23300,28916,25976,24432,28030,29699,32626,50859,39783,34253,35600,39641,11540,13331,20549,14226,1617,2247,2064,12784,11272,13176,6925,8259,5477,9023,0,6799,6377,6755,6588,6933,7056,6849,6662,6433,6333,6497,6451,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
其他流动资产(万元),25053,33129,33612,31813,99550,75244,56288,377606,20925,17375,15340,13066,12523,11872,11463,10655,12875,11424,10387,9319,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
流动资产合计(万元),1031147,1032940,983326,931022,1005200,1109151,1214751,1420950,1575785,622414,624169,586783,614033,633725,737015,748821,799373,650479,726591,649045,605156,334367,317236,255743,291204,176171,186480,174118,240582,208303,223322,205450,194464,202381,188142,8566,10507,10293,10517,9548,10126,11248,11011,10856,11151,11072,11413,11915,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
可供出售金融资产(万元),10451,10453,10543,10539,10621,10610,7724,7597,7630,7435,52887,58649,40077,51670,51685,51563,68035,55539,36628,32082,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,0,--,0,--,--,--,0,0,0,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
长期股权投资(万元),--,--,--,0,--,10507,10507,10443,10301,10176,10447,10317,10000,10000,--,--,--,--,--,--,66596,103918,102383,100186,82007,41622,41084,40863,--,--,--,--,--,0,--,0,4548,4374,4182,6036,5894,5349,4970,5230,5064,4569,4366,4758,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,--,--,0,
投资性房地产(万元),531,551,572,592,612,632,652,673,693,713,733,753,773,794,814,834,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1067,1077,1087,1098,1108,1118,1128,1138,983,992,1000,1009,
固定资产原值(万元),--,1293781,--,1064163,--,866971,--,511344,--,510047,--,507151,--,492128,--,490496,--,434079,--,426612,--,394434,--,391911,--,395808,--,391978,--,389070,--,387450,--,373370,--,0,--,2076,--,2061,--,2021,--,2008,--,2167,--,2195,
累计折旧(万元),--,405126,--,370148,--,341074,--,327352,--,321026,--,306509,--,287555,--,272204,--,256834,--,244806,--,228322,--,213806,--,200131,--,184542,--,169164,--,153742,--,138588,--,0,--,1384,--,1349,--,1403,--,1355,--,1355,--,1310,
固定资产净值(万元),--,888656,--,694015,--,525897,--,183992,--,189021,--,200642,--,204572,--,218292,--,177246,--,181806,--,166112,--,178105,--,195677,--,207435,--,219907,--,233709,--,234782,--,0,--,693,--,712,--,618,--,652,--,812,--,884,
固定资产减值准备(万元),--,17685,--,17685,--,9436,--,9757,--,7298,--,7352,--,5804,--,5804,--,4106,--,4106,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,81,--,81,--,85,--,85,--,85,--,85,
