报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),5286,36734,5054,5613,6317,2566,1295,2613,3417,2254,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),19659,13950,10597,8581,8293,4977,6954,5675,7446,936,
应收账款(万元),5171,5164,4730,3649,4220,4257,5715,3434,3836,4146,
预付款项(万元),1978,2524,1713,1998,357,2825,597,4959,608,1077,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),141,180,162,141,81,50,46,79,36,274,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),6155,4910,5452,5911,6660,5761,6368,3151,3640,4718,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),27805,825,897,1148,931,504,136,85,310,--,
流动资产合计(万元),66195,64287,28605,27041,26858,20940,21112,19996,19294,13405,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,2900,3272,3575,3614,2499,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,50079,49522,49132,32026,32046,--,31486,--,--,
累计折旧(万元),--,18904,17927,16958,15040,14380,--,11579,--,--,
固定资产净值(万元),--,31175,31595,32174,16986,17665,--,19908,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,8,--,--,
固定资产(万元),30533,31175,31595,32174,16986,17665,18779,19899,21015,22678,
在建工程(万元),273,77,5,--,11660,14312,2745,652,30,33,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2769,2789,2810,2830,2892,2913,2966,2969,1505,1647,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),188,207,44,64,112,132,170,209,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),193,194,191,181,190,66,82,52,128,143,
其他非流动资产(万元),134,239,171,204,1915,526,4761,970,--,--,
非流动资产合计(万元),34089,34682,34817,35454,33757,38514,32775,28325,26291,27001,
资产总计(万元),100284,98970,63422,62495,60615,59454,53887,48322,45585,40406,
短期借款(万元),--,--,--,--,--,--,--,--,2000,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,2348,--,500,113,
应付账款(万元),3433,6194,4802,5043,4208,6261,2469,2458,5773,7051,
预收账款(万元),2140,1006,1733,1422,1498,779,840,1625,2156,1518,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),47,295,79,125,47,98,65,61,142,48,
应交税费(万元),792,478,1023,1218,538,902,570,1357,1681,846,
应付利息(万元),--,--,--,--,--,--,--,--,4,8,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),379,628,424,126,62,91,109,120,68,63,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),6791,8601,8060,7933,6353,8131,6401,5621,12322,13648,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),458,471,483,496,500,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),458,471,483,496,500,0,0,0,0,0,
负债合计(万元),7249,9072,8544,8429,6853,8131,6401,5621,12322,13648,
实收资本(或股本)(万元),15017,15017,11261,11261,11261,11261,11261,11261,11261,11261,
资本公积(万元),38837,38837,10459,10459,10459,10459,10459,10459,10459,10459,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1585,1546,1477,1420,1269,1154,976,897,585,371,
盈余公积(万元),3875,3875,3875,3875,3060,3060,2239,2239,1377,760,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33721,30623,27806,27051,27714,25389,22550,17845,9581,3908,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),93035,89897,54878,54065,53762,51323,47485,42701,33263,26758,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),93035,89897,54878,54065,53762,51323,47485,42701,33263,26758,
负债和所有者权益(或股东权益)总计(万元),100284,98970,63422,62495,60615,59454,53887,48322,45585,40406,		
  
