报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),150968,183773,183865,132442,132203,217377,228109,106876,132746,152420,171284,115910,102151,186816,202750,103224,130436,172044,160200,101380,121655,145035,147690,123697,121552,132131,142885,125925,123448,124358,157441,150968,152070,12832,15681,9838,7476,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),165,30,15,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
应收账款(万元),32522,23606,12740,18609,17482,12502,6569,13375,10719,9641,6442,12100,7977,8344,4953,7823,7054,4128,1933,4600,3927,4323,2589,4375,3673,2764,1480,2078,2577,2019,449,1041,866,1073,377,267,659,
预付款项(万元),4773,2905,1912,3069,3374,2386,1621,22966,1479,2350,1757,3251,2720,2601,1909,1486,1666,1822,989,1666,1711,1046,592,1359,1033,736,195,343,530,334,276,148,135,352,93,398,827,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),235,15,79,40,93,2,5,--,37,308,35,292,215,787,60,77,59,445,65,83,53,137,120,701,224,471,132,763,305,153,220,150,36,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),2209,1894,1431,1964,1753,1601,4264,1372,1669,1365,1050,1479,1336,980,731,1511,1216,974,690,1466,1220,1161,685,1364,917,959,567,831,762,665,425,435,300,416,187,132,148,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),2007,1245,996,2578,1469,1119,630,932,992,1118,937,857,689,660,580,771,824,529,398,463,357,329,239,198,179,181,204,256,220,137,104,99,163,73,67,64,137,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),13056,21680,49657,49800,50408,688,358,111,123,123,123,21000,36500,--,--,60000,25000,--,26500,50000,17000,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),205934,235149,250695,208502,206782,235676,241560,145632,147764,167326,181628,154890,151589,200188,210983,174891,166255,179943,190775,159658,145924,152031,151915,131694,127578,137241,145464,130197,127842,127664,158914,152842,153569,14745,16406,10699,9246,
发放贷款及垫款(万元),33876,31483,24572,16226,13652,17333,17310,10598,8478,8706,7158,4365,4505,1126,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),29609,24751,22888,24060,21776,17340,17355,14993,11427,8003,6850,4557,2106,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),13977,16506,19260,15666,15936,16292,16540,14233,3493,3394,2349,1405,1466,3194,3243,2672,2029,436,483,5,5,5,5,5,5,5,5,5,5,5,5,--,0,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1802,1821,1839,1857,1876,1894,0,--,
固定资产原值(万元),50152,--,48244,--,48063,--,47455,--,49690,--,49326,--,48681,--,47351,--,45829,--,43350,--,14467,--,13748,--,13604,--,13016,--,12767,--,9597,--,8974,0,8576,5048,--,
累计折旧(万元),16341,--,14586,--,13748,--,12317,--,12393,--,10845,--,9242,--,7554,--,6318,--,5093,--,4360,--,3820,--,3335,--,2822,--,2576,--,1564,--,1198,0,947,1797,--,
固定资产净值(万元),33811,--,33658,--,34314,--,35138,--,37298,--,38481,--,39439,--,39797,--,39512,--,38257,--,10107,--,9928,--,10269,--,10194,--,10191,--,8034,--,7776,0,7629,3251,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),33811,33019,33658,33920,34314,34554,35138,36688,37298,37712,38481,38916,39439,39332,39797,39629,39512,38168,38257,10529,10107,9918,9928,10174,10269,10172,10194,10358,10191,8368,8034,7885,7776,7565,7629,3251,3105,
在建工程(万元),46274,44391,43026,42400,41222,42970,--,--,--,--,--,--,--,--,--,--,--,--,--,22504,19097,16601,15139,17135,13840,14261,11516,8500,5440,5362,5098,4987,4979,4979,4979,4742,2105,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),16481,16830,17281,12563,12394,12044,12307,13894,11987,12220,12437,10762,11029,10960,10655,10723,10797,10872,11057,11016,10787,10731,10886,4988,5121,3624,3466,3223,3310,3269,3116,2884,2885,2776,2817,2686,2772,
开发支出(万元),14981,12826,11249,10541,8037,7220,6499,3591,5379,4889,3267,3690,1476,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
商誉(万元),67189,64910,65024,65096,64965,58880,58564,56913,56713,56313,55895,57598,56891,50990,52440,52869,52869,39175,39175,39175,39175,39175,39175,39175,39175,39175,39175,39175,39175,39175,8720,--,0,0,0,0,--,
长期待摊费用(万元),898,773,789,706,619,636,748,550,534,889,692,803,843,902,953,313,380,245,285,337,324,297,341,389,367,396,319,336,159,57,49,60,44,50,55,9,9,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),445,426,275,220,267,204,185,17,17,25,25,436,436,436,436,428,428,428,428,27,27,27,27,23,23,23,23,18,18,18,18,14,17,15,15,14,2,
其他非流动资产(万元),--,--,--,3641,--,--,42902,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
非流动资产合计(万元),257540,245915,238021,225038,213182,207472,207549,151477,135326,132150,127154,122532,118190,106939,107574,106635,106015,89322,89685,83591,79521,76753,75501,71888,68799,67656,64698,61615,58297,58056,26862,17669,17558,17261,17388,10702,7994,
资产总计(万元),463475,481064,488716,433541,419964,443148,449109,297109,283090,299476,308782,277422,269779,307127,318557,281525,272270,269264,280459,243249,225445,228785,227416,203581,196376,204897,210161,191812,186139,185720,185776,170512,171127,32006,33793,21401,17240,
短期借款(万元),10000,10000,5500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,3000,3000,0,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
