报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),86538,34031,44469,28874,25654,28886,34437,35913,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),5302,7670,9347,22156,17039,20157,31424,21015,
应收账款(万元),40509,48861,29950,34253,47728,38283,28723,24451,
预付款项(万元),3940,941,1506,375,608,573,651,1080,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),45,7,31,18,27,31,16,327,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),441,196,191,221,136,596,548,254,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),63345,66859,59734,71807,84282,89274,89589,78700,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,29,12,4,80,
其他流动资产(万元),1354,691,998,1955,1532,1550,4366,2480,
流动资产合计(万元),201474,159257,146226,159660,177035,179363,189759,164299,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),150,150,150,150,150,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),3967,4022,2725,1884,1992,589,--,--,
固定资产原值(万元),--,258963,256602,--,--,--,--,--,
累计折旧(万元),--,138536,130735,--,--,--,--,--,
固定资产净值(万元),--,120427,125867,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),118168,120427,125867,133753,140683,141582,145648,115678,
在建工程(万元),10529,6695,2557,1387,737,7336,8195,22824,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,289,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),11397,11473,11733,12215,12550,12796,13645,13895,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),538,527,603,--,--,45,115,181,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),3262,3215,3475,3843,3838,3513,2885,1962,
其他非流动资产(万元),778,604,296,70,394,165,427,2742,
非流动资产合计(万元),148788,147114,147406,153302,160344,166026,171204,157282,
资产总计(万元),350262,306370,293631,312962,337380,345389,360963,321580,
短期借款(万元),56416,77413,86931,117444,131693,133767,153170,128414,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),199,100,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),26868,26405,21072,27449,27758,33297,30957,34099,
应付账款(万元),27373,28078,25635,21385,26073,22809,20424,19212,
预收账款(万元),2583,1531,1914,941,1245,1174,1476,2040,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2946,2534,3647,1909,1652,1684,1863,1633,
应交税费(万元),2935,4613,3357,2235,2959,2502,2540,1444,
应付利息(万元),111,142,133,368,276,555,336,311,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2230,700,585,533,1174,586,1493,4807,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3841,3932,8000,11912,11271,11577,6711,8560,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),125500,145447,151274,184175,204101,207953,218970,200519,
长期借款(万元),3360,2000,--,7233,12423,18261,30515,21221,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),2250,2344,2533,2820,2948,3095,3404,3219,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),5610,4344,2533,10053,15371,21356,33919,24440,
负债合计(万元),131110,149791,153807,194228,219472,229309,252889,224959,
实收资本(或股本)(万元),54760,48000,48000,48000,48000,48000,48000,48000,
资本公积(万元),72130,23390,23390,23390,23390,23390,23390,23390,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1148,1148,1148,394,204,204,--,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),91141,84068,67313,46977,46340,44513,36712,25247,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),219152,156579,139824,118734,117908,116080,108074,96621,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),219152,156579,139824,118734,117908,116080,108074,96621,
负债和所有者权益(或股东权益)总计(万元),350262,306370,293631,312962,337380,345389,360963,321580,		
  
